sample_accession	donor_id	marker_call	cluster_support_scope	feature_type	model_term_supported	target_set	peak_category	n_barcodes	n_features	n_linked_gene_strings	mean_count	mean_detection_fraction	mean_feature_score	median_feature_score
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	dentate_fate_wnt_prox1	distal_100kb	49	6	1	0.21428571428571427	0.07142857142857142	0.2250275184461418	0.06041349787900528
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	distal_100kb	49	30	2	0.47210884353741495	0.1530612244897959	0.48269418192062996	0.27006864469452896
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	gene_body_overlap	49	4	1	0.9795918367346939	0.336734693877551	0.9853027644564618	1.0791290461536898
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	gene_edge_2kb	49	2	2	0.7142857142857142	0.29591836734693877	0.8342767058998234	0.8342767058998234
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	proximal_10kb	49	7	2	0.36443148688046645	0.1457725947521866	0.43873121668148013	0.43532130087217624
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	medial_pallium_dentate_lineage	distal_100kb	49	6	1	0.21428571428571427	0.07142857142857142	0.2250275184461418	0.06041349787900528
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	shared_neurogenic_niche_state	distal_100kb	49	218	20	0.3642576296573675	0.11458528365474631	0.36581937605929926	0.17673737691776267
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	shared_neurogenic_niche_state	gene_body_overlap	49	22	15	0.6948051948051949	0.2050092764378479	0.6542717746670995	0.44535868090307174
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	shared_neurogenic_niche_state	gene_edge_2kb	49	16	13	0.2857142857142857	0.11096938775510204	0.3372170845687956	0.2588025821766673
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	shared_neurogenic_niche_state	proximal_10kb	49	38	15	0.280343716433942	0.10526315789473684	0.3219349873973257	0.16756280758366443
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	shared_postmitotic_granule_maturation	distal_100kb	49	25	1	0.3951020408163265	0.1346938775510204	0.41184982301583956	0.17673737691776267
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	shared_postmitotic_granule_maturation	gene_body_overlap	49	1	1	2.3877551020408165	0.46938775510204084	1.6895552453479576	1.6895552453479576
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	shared_postmitotic_granule_maturation	proximal_10kb	49	4	1	0.4387755102040817	0.14795918367346939	0.4649064945504896	0.2693240429187951
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	Tier 1 core convergent program	gene_expression_or_marker	66	6	6	1.0	0.3207070707070707	0.8620674614651591	0.7186020842062915
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_expression_or_marker	66	9	9	0.40909090909090906	0.14646464646464646	0.3796870551344971	0.11944656062899406
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_expression_or_marker	66	5	5	0.33030303030303027	0.2181818181818182	0.49275366355060213	0.563629006914667
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_expression_or_marker	66	16	16	0.59375	0.23579545454545453	0.6074697964773993	0.43308159229382964
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_expression_or_marker	66	29	29	0.41379310344827586	0.19644723092998956	0.4518573774555972	0.19171379003105649
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	downstream_neurite_morphology	gene_expression_or_marker	66	21	21	0.5707070707070707	0.17604617604617603	0.47318036712533906	0.07475479287386413
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	downstream_neurite_synapse_construction	gene_expression_or_marker	66	21	21	0.4891774891774891	0.13852813852813853	0.3772370245502416	0.060155993452711456
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	downstream_synaptic_excitability	gene_expression_or_marker	66	20	20	0.28712121212121217	0.13863636363636364	0.32620512481771163	0.12653887812497228
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	shared_postmitotic_granule_maturation	gene_expression_or_marker	66	5	5	0.7606060606060605	0.17878787878787877	0.5325640615274243	0.07475479287386413
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	Tier 1 core convergent program	gene_expression_or_marker	66	4	4	0.9507575757575757	0.2272727272727273	0.6687087798510984	0.21838678038370285
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	gene_expression_or_marker	66	3	3	0.020202020202020204	0.020202020202020204	0.04010399563514097	0.060155993452711456
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	gene_expression_or_marker	66	1	1	0.030303030303030304	0.030303030303030304	0.060155993452711456	0.060155993452711456
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_expression_or_marker	66	5	5	0.396969696969697	0.13333333333333333	0.40583888245228383	0.07475479287386413
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_expression_or_marker	66	1	1	0.015151515151515152	0.015151515151515152	0.030189392516055666	0.030189392516055666
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	downstream_neurite_morphology	gene_expression_or_marker	66	13	13	0.754079254079254	0.19463869463869463	0.5465961331284883	0.07475479287386413
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_expression_or_marker	66	21	21	0.4891774891774891	0.13852813852813853	0.3772370245502416	0.060155993452711456
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	downstream_synaptic_excitability	gene_expression_or_marker	66	8	8	0.058712121212121215	0.04734848484848485	0.10202847311059073	0.030077996726355728
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	medial_pallium_dentate_lineage	gene_expression_or_marker	66	1	1	0.015151515151515152	0.015151515151515152	0.030189392516055666	0.030189392516055666
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	shared_neurogenic_niche_state	gene_expression_or_marker	66	2	2	0.007575757575757576	0.007575757575757576	0.015094696258027833	0.015094696258027833
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_expression_or_marker	66	11	11	0.35674931129476584	0.09228650137741047	0.2638337450870685	0.030189392516055666
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	FatePolarity	anterior_telencephalic_pattern	gene_expression_or_marker	66	14	14	0.6082251082251082	0.07142857142857142	0.24716517032287602	0.0
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_expression_or_marker	66	13	13	0.16317016317016317	0.07459207459207459	0.18728112172592876	0.0
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	FatePolarity	deep_neural_progenitor	gene_expression_or_marker	66	13	13	0.0337995337995338	0.027972027972027972	0.05813325513469446	0.0
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	FatePolarity	dentate_fate_wnt_prox1	gene_expression_or_marker	66	17	17	0.5249554367201426	0.07754010695187165	0.24428244030955404	0.0
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	FatePolarity	hindbrain_rhombic_lip_pattern	gene_expression_or_marker	66	18	18	0.117003367003367	0.053030303030303025	0.13358139944005656	0.0
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	FatePolarity	medial_pallium_dentate_lineage	gene_expression_or_marker	66	17	17	0.5249554367201426	0.07754010695187165	0.24428244030955404	0.0
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	FatePolarity	shared_neurogenic_niche_state	gene_expression_or_marker	66	10	10	0.06515151515151515	0.05454545454545454	0.11273070338506823	0.0
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	FatePolarity	shared_postmitotic_granule_maturation	gene_expression_or_marker	66	1	1	0.015151515151515152	0.015151515151515152	0.030189392516055666	0.030189392516055666
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	NicheSignal	anterior_telencephalic_pattern	gene_expression_or_marker	66	1	1	0.0	0.0	0.0	0.0
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_expression_or_marker	66	2	2	0.11363636363636363	0.09848484848484848	0.2008820548078551	0.2008820548078551
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	NicheSignal	deep_neural_progenitor	gene_expression_or_marker	66	7	7	0.06060606060606061	0.049783549783549784	0.10364898917642461	0.0
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	NicheSignal	dentate_fate_wnt_prox1	gene_expression_or_marker	66	1	1	0.0	0.0	0.0	0.0
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	NicheSignal	hindbrain_rhombic_lip_pattern	gene_expression_or_marker	66	2	2	0.11363636363636363	0.09848484848484848	0.2008820548078551	0.2008820548078551
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	NicheSignal	medial_pallium_dentate_lineage	gene_expression_or_marker	66	1	1	0.0	0.0	0.0	0.0
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	NicheSignal	shared_neurogenic_niche_state	gene_expression_or_marker	66	21	21	0.0533910533910534	0.04329004329004329	0.09018175554726851	0.0
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	NicheSignal	shared_postmitotic_granule_maturation	gene_expression_or_marker	66	2	2	0.007575757575757576	0.007575757575757576	0.015094696258027833	0.015094696258027833
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Gene Expression	marker_or_unassigned	marker_or_unassigned	gene_expression_or_marker	66	50	50	0.7775757575757575	0.14757575757575758	0.42873893112105954	0.030189392516055666
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 1 core convergent program	distal_100kb	66	77	6	0.02518693427784337	0.012396694214876033	0.035250695913559726	0.0
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 1 core convergent program	gene_body_overlap	66	145	6	0.06886102403343783	0.035841170323928945	0.09743601457524007	0.045004478301196305
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 1 core convergent program	gene_edge_2kb	66	3	2	0.16161616161616163	0.07575757575757576	0.21325108917974636	0.08914353032596375
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 1 core convergent program	proximal_10kb	66	5	4	0.0	0.0	0.0	0.0
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	distal_100kb	66	92	9	0.004940711462450593	0.002799736495388669	0.0076555187718077905	0.0
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_body_overlap	66	80	8	0.03276515151515151	0.014583333333333334	0.04073472264140886	0.0
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_edge_2kb	66	4	3	0.056818181818181816	0.03409090909090909	0.0852895122524124	0.0
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	proximal_10kb	66	11	5	0.009641873278236915	0.005509641873278237	0.015018438856331327	0.0
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	distal_100kb	66	73	7	0.1357409713574097	0.05873806558738066	0.1677572832376662	0.045004478301196305
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_body_overlap	66	9	4	0.41919191919191917	0.16835016835016836	0.49141327023060544	0.44651856466747586
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_edge_2kb	66	5	3	0.24848484848484848	0.1181818181818182	0.3312082363075207	0.22990825558483408
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	proximal_10kb	66	8	4	0.0625	0.030303030303030304	0.08873481940540753	0.04457176516298188
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	distal_100kb	66	261	16	0.0917218158597469	0.04266805990943922	0.12045137247810846	0.030189392516055666
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_body_overlap	66	100	15	0.15166666666666667	0.06772727272727272	0.1938302528474394	0.08194916159991394
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_edge_2kb	66	11	9	0.21212121212121213	0.09917355371900825	0.27537463749447755	0.17328791696443036
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	proximal_10kb	66	31	13	0.05327468230694037	0.023949169110459433	0.07202898998431671	0.030189392516055666
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	distal_100kb	66	333	29	0.10242060242060243	0.04622804622804623	0.13216556141400504	0.030189392516055666
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_body_overlap	66	40	27	0.41325757575757577	0.16553030303030303	0.48068466138709426	0.48682633157249044
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_edge_2kb	66	10	8	0.13484848484848483	0.06363636363636363	0.1793598972861974	0.05230387801177265
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	proximal_10kb	66	15	11	0.16262626262626262	0.0707070707070707	0.20673065720287806	0.045004478301196305
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	deep_neural_progenitor	distal_100kb	66	7	1	0.1341991341991342	0.0670995670995671	0.18535083489392518	0.08914353032596375
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	deep_neural_progenitor	proximal_10kb	66	1	1	0.06060606060606061	0.030303030303030304	0.08914353032596375	0.08914353032596375
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_morphology	distal_100kb	66	328	18	0.062269031781226905	0.028963414634146343	0.08195603026153865	0.0
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_morphology	gene_body_overlap	66	275	20	0.03300275482093664	0.015482093663911846	0.04399012095410238	0.0
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_morphology	gene_edge_2kb	66	14	12	0.07467532467532467	0.033549783549783545	0.09759419929666212	0.015094696258027833
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_morphology	proximal_10kb	66	36	15	0.053030303030303025	0.022727272727272724	0.06590712134101541	0.0
GSM9558427	H628	oligodendrocyte_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	distal_100kb	66	325	20	0.0503030303030303	0.023310023310023312	0.06632228755497502	0.0
