analysis_region	sampling_group	neuron_id	neuron_name	archive	species	strain	brain_region	cell_type	age_classification	age_scale	min_age	max_age	gender	experiment_condition	protocol	domain	attributes	physical_integrity	reconstruction_software	slicing_thickness	reference_pmid	reference_doi	measurements_url
dentate_gyrus	DG_mouse_sample	98630	10-01-13-Slice-1-Axon	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98630
dentate_gyrus	DG_mouse_sample	98631	10-03-13-Slice-1	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98631
dentate_gyrus	DG_mouse_sample	98632	10-25-13-Slice-1	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98632
dentate_gyrus	DG_mouse_sample	98633	10-30-13-Slice-1	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98633
dentate_gyrus	DG_mouse_sample	98634	11-05-13-Slice-1	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98634
dentate_gyrus	DG_mouse_sample	98635	11-07-13-Slice-1	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98635
dentate_gyrus	DG_mouse_sample	98636	11-21-2016-sl1	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98636
dentate_gyrus	DG_mouse_sample	98637	11-21-2016-sl2	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98637
dentate_gyrus	DG_mouse_sample	98638	11-22-2016	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98638
dentate_gyrus	DG_mouse_sample	98639	2-24-14-Slice-1	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98639
dentate_gyrus	DG_mouse_sample	98640	2-25-14-Slice-1-Cell-1	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98640
dentate_gyrus	DG_mouse_sample	98641	2-25-14-Slice-1-Cell-2	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98641
dentate_gyrus	DG_mouse_sample	98642	2-27-14-Slice-2	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98642
dentate_gyrus	DG_mouse_sample	98643	3-23-2015-slice1-cell1	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98643
dentate_gyrus	DG_mouse_sample	98644	3-23-2015-slice1-cell2	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98644
dentate_gyrus	DG_mouse_sample	98645	3-9-2015-cell	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Complete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98645
dentate_gyrus	DG_mouse_sample	98646	4-11-13-slice-2	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98646
dentate_gyrus	DG_mouse_sample	98647	4-11-13-slice-3	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98647
dentate_gyrus	DG_mouse_sample	98648	4-25-2016-tracing	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98648
dentate_gyrus	DG_mouse_sample	98649	5-31-13-Slice-2	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98649
dentate_gyrus	DG_mouse_sample	98650	5-31-13-Slice-3	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98650
dentate_gyrus	DG_mouse_sample	98651	5-31-13-Slice-4	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98651
dentate_gyrus	DG_mouse_sample	98652	6-29-2016-sl2-tracing	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98652
dentate_gyrus	DG_mouse_sample	98653	7-02-13-Slice-1	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98653
dentate_gyrus	DG_mouse_sample	98654	7-02-13-Slice-2	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98654
dentate_gyrus	DG_mouse_sample	98655	7-12-2016-sl2	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Complete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98655
dentate_gyrus	DG_mouse_sample	98656	7-18-13-Slice-1	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98656
dentate_gyrus	DG_mouse_sample	98657	7-24-13-Slice-1-Cell-1	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98657
dentate_gyrus	DG_mouse_sample	98658	9-16-13-Slice-1	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98658
dentate_gyrus	DG_mouse_sample	98659	9-20-2016-sl1-tracing	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98659
dentate_gyrus	DG_mouse_sample	98660	9-20-2016-sl2-tracing	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98660
dentate_gyrus	DG_mouse_sample	98661	9-30-13	Danzer	mouse	C57BL/6	hippocampus;dentate gyrus	principal cell;granule	adult	Month	2.0	6.0	Male/Female	Control	in vitro	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites Complete, Axon Incomplete	Neurolucida	400	28855130	10.1016/j.nbd.2017.08.014	http://neuromorpho.org/api/morphometry/id/98661
dentate_gyrus	DG_rat_sample	112460	T2F1K1_DIV28-2	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112460
dentate_gyrus	DG_rat_sample	112461	T6F2K1_DIV28	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112461
dentate_gyrus	DG_rat_sample	112462	DIV28_cell2	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112462
dentate_gyrus	DG_rat_sample	112463	T5F1K2_DIV28	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112463
dentate_gyrus	DG_rat_sample	112464	T3F1K1_DIV28_concat	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112464
dentate_gyrus	DG_rat_sample	112465	T3F1K1_DIV28	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112465
dentate_gyrus	DG_rat_sample	112466	T5F1K2_DIV28_cell2	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112466
dentate_gyrus	DG_rat_sample	112467	T2F3K3_DIV28	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112467
dentate_gyrus	DG_rat_sample	112468	DIV28_concatenated	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112468
dentate_gyrus	DG_rat_sample	112469	T2F1K1_DIV28	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112469
dentate_gyrus	DG_rat_sample	112470	T3F1K3_DIV27	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112470
dentate_gyrus	DG_rat_sample	112471	T2F2K3_DIV21	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112471
dentate_gyrus	DG_rat_sample	112472	T2F1K2_DIV20	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112472
dentate_gyrus	DG_rat_sample	112473	T2F1K3_DIV18	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112473
dentate_gyrus	DG_rat_sample	112474	T4F2K2_DIV16	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112474
dentate_gyrus	DG_rat_sample	112475	T2F1K3_DIV15_cell2	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112475
dentate_gyrus	DG_rat_sample	112476	T4F2K2_DIV15_cell2	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112476
dentate_gyrus	DG_rat_sample	112477	T9F1K3_DIV15	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112477
dentate_gyrus	DG_rat_sample	112478	T3F2K2_AAV_DIV31	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112478
dentate_gyrus	DG_rat_sample	112479	T2F2K1_AAV_DIV29	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112479
dentate_gyrus	DG_rat_sample	112480	T6F3K2_AAV_DIV28	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112480
dentate_gyrus	DG_rat_sample	112481	P1T4K5_DIV28	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112481
dentate_gyrus	DG_rat_sample	112482	T5F1K1_AAV_DIV28	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112482
dentate_gyrus	DG_rat_sample	112483	P14K2_DIV28	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112483
dentate_gyrus	DG_rat_sample	112484	T8F2K3_AAV_DIV21	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112484
dentate_gyrus	DG_rat_sample	112485	T4F1K2_AAV_DIV21	Radic	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	principal cell;granule;postnatally born	young	Day	5.0	5.0	Male/Female	Control	culture	Dendrites, No Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	TREES toolbox	150	28256620	10.1038/srep43724	http://neuromorpho.org/api/morphometry/id/112485
