canonical_gene	gene	human_symbol	mouse_symbol	db_class_key	branch_meta_strict_full_matrix_cerebellar	branch_meta_strict_full_matrix_dentate	branch_meta_strict_selected_cerebellar	branch_meta_strict_selected_dentate	branch_meta_support_full_matrix_cerebellar	branch_meta_support_full_matrix_dentate	branch_meta_support_selected_cerebellar	branch_meta_support_selected_dentate	dataset_sign_p_adj_bh_full_matrix_cerebellar	dataset_sign_p_adj_bh_full_matrix_dentate	dataset_sign_p_adj_bh_selected_cerebellar	dataset_sign_p_adj_bh_selected_dentate	dataset_sign_p_greater_full_matrix_cerebellar	dataset_sign_p_greater_full_matrix_dentate	dataset_sign_p_greater_selected_cerebellar	dataset_sign_p_greater_selected_dentate	median_dataset_candidate_detection_full_matrix_cerebellar	median_dataset_candidate_detection_full_matrix_dentate	median_dataset_candidate_detection_selected_cerebellar	median_dataset_candidate_detection_selected_dentate	median_dataset_delta_full_matrix_cerebellar	median_dataset_delta_full_matrix_dentate	median_dataset_delta_selected_cerebellar	median_dataset_delta_selected_dentate	min_dataset_delta_full_matrix_cerebellar	min_dataset_delta_full_matrix_dentate	min_dataset_delta_selected_cerebellar	min_dataset_delta_selected_dentate	n_datasets_full_matrix_cerebellar	n_datasets_full_matrix_dentate	n_datasets_selected_cerebellar	n_datasets_selected_dentate	n_units_full_matrix_cerebellar	n_units_full_matrix_dentate	n_units_selected_cerebellar	n_units_selected_dentate	positive_dataset_fraction_full_matrix_cerebellar	positive_dataset_fraction_full_matrix_dentate	positive_dataset_fraction_selected_cerebellar	positive_dataset_fraction_selected_dentate	n_supported_screen_branches	n_strict_screen_branches	n_available_screen_branches	sum_positive_median_dataset_delta	minimum_available_candidate_detection	shared_meta_support_selected	shared_meta_support_full_matrix	shared_meta_strict_selected	shared_meta_strict_full_matrix	shared_meta_support_both_screens	shared_meta_strict_both_screens	ortholog_meta_tier	ortholog_meta_priority_score	selected_is_original_candidate_gene	selected_mechanism_class	selected_manuscript_use	selected_mechanism_priority_score	genome_is_original_candidate_gene	genome_mechanism_class	genome_manuscript_use	genome_mechanism_priority_score	consensus_tier	combined_priority_score	consensus_candidate_dataset_robust_all_available	consensus_candidate_n_robust_screen_branches	mgi_one_to_one_human_mouse	same_canonical_symbol_x	strict_same_symbol_one_to_one	human_entrez_id	mouse_entrez_id	human_hgnc_id	mouse_mgi_id	same_canonical_symbol_y	ortholog_symbol_class
TXNL4B	TXNL4B	TXNL4B	Txnl4b	51628747	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.0464012128949888	0.07213987314541084			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.0464012128949888	False	True	False	False	False	False	supported_shared_full_matrix_only	5.046401212894989					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0127082920151596	screen_specific_or_low_priority	1.0127082920151596			True	True	True	54957	234723	HGNC:26041	MGI:2443724	True	same_symbol
SIAH1	SIAH1	SIAH1	Siah1b	51621831	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.3142355569741462	0.0459394490735			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.0459394490735	False	True	False	False	False	False	supported_shared_full_matrix_only	5.0459394490735					False	unclassified_shared_neuronal_or_context	not_prioritized	0.5520304647448273	screen_specific_or_low_priority	0.5520304647448273			True	False	False	6477	20438	HGNC:10857	MGI:108063	False	nonidentical_symbol
ZBED4	ZBED4	ZBED4	Zbed4	51625860	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.1855778320794621	0.045877225853909			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.045877225853909	False	True	False	False	False	False	supported_shared_full_matrix_only	5.045877225853909					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0306643323722764	shared_positive_both_screens	1.0306643323722764			True	True	True	9889	223773	HGNC:20721	MGI:2682302	True	same_symbol
WDR44	WDR44	WDR44	Wdr44	51624281	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.0455563853622106	0.16444130843826885			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.0455563853622106	False	True	False	False	False	False	supported_shared_full_matrix_only	5.045556385362211					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0160211572000557	shared_positive_both_screens	1.0160211572000557			True	True	True	54521	72404	HGNC:30512	MGI:1919654	True	same_symbol
WDR76	WDR76	WDR76	Wdr76	51622537	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.1549870226177234	0.045267042987407705			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.045267042987407705	False	True	False	False	False	False	supported_shared_full_matrix_only	5.045267042987407					False	unclassified_shared_neuronal_or_context	exploratory_context	1.005472514003555	shared_positive_both_screens	1.005472514003555			True	True	True	79968	241627	HGNC:25773	MGI:1926186	True	same_symbol
UBE2T	UBE2T	UBE2T	Ube2t	51619416	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.2105809128630705	0.04524895064408735			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.04524895064408735	False	True	False	False	False	False	supported_shared_full_matrix_only	5.045248950644087					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0113122376610215	shared_positive_both_screens	1.0113122376610215			True	True	True	29089	67196	HGNC:25009	MGI:1914446	True	same_symbol
ZNF607	ZNF607	ZNF607	Zfp84	51636439	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.0448627040939813	0.18817846287451145			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.0448627040939813	False	True	False	False	False	False	supported_shared_full_matrix_only	5.0448627040939815					False	unclassified_shared_neuronal_or_context	not_prioritized	0.5009053517761081	screen_specific_or_low_priority	0.5009053517761081			True	False	False	84775	74352	HGNC:28192	MGI:107780	False	nonidentical_symbol
KCNK12	KCNK12	KCNK12	Kcnk12	51631396	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.07170130766166295	0.044805442673468796			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.044805442673468796	False	True	False	False	False	False	supported_shared_full_matrix_only	5.044805442673469					False	synaptic_wiring	mechanism_followup_candidate	1.5117303027197286	shared_positive_both_screens	1.5117303027197286			True	True	True	56660	210741	HGNC:6274	MGI:2684043	True	same_symbol
ZSCAN22	ZSCAN22	ZSCAN22	Zscan22	51636498	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.0446685878962536	0.09594939695493465			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.0446685878962536	False	True	False	False	False	False	supported_shared_full_matrix_only	5.044668587896253					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0069512803385798	screen_specific_or_low_priority	1.0069512803385798			True	True	True	342945	232878	HGNC:4929	MGI:2443312	True	same_symbol
ZNF7	ZNF7	ZNF7	Zfp7	51630712	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.0444361463778939	0.0444789107715368			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.0444361463778939	False	True	False	False	False	False	supported_shared_full_matrix_only	5.044436146377894					False	unclassified_shared_neuronal_or_context	not_prioritized	0.5297732888823758	screen_specific_or_low_priority	0.5297732888823758			True	False	False	7553	223669	HGNC:13139	MGI:99208	False	nonidentical_symbol
PDGFC	PDGFC	PDGFC	Pdgfc	51630984	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.2513069454817027	0.044236027258469646			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.044236027258469646	False	True	False	False	False	False	supported_shared_full_matrix_only	5.04423602725847					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0644210968241137	shared_positive_both_screens	1.0644210968241137			True	True	True	56034	54635	HGNC:8801	MGI:1859631	True	same_symbol
HINFP	HINFP	HINFP	Hinfp	51623235	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.070104262207491	0.04385088340203465			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.04385088340203465	False	True	False	False	False	False	supported_shared_full_matrix_only	5.043850883402035					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0128728414523638	shared_positive_both_screens	1.0128728414523638			True	True	True	25988	102423	HGNC:17850	MGI:2429620	True	same_symbol
UBE2L6	UBE2L6	UBE2L6	Ube2l6	51636142	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.1064145346681497	0.04380156317846285			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.04380156317846285	False	True	False	False	False	False	supported_shared_full_matrix_only	5.043801563178463					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0065241596707089	shared_positive_both_screens	1.0065241596707089			True	True	True	9246	56791	HGNC:12490	MGI:1914500	True	same_symbol
C9ORF40	C9orf40	C9orf40	D030056L22Rik	51632099	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.0435285668688158	0.14899706558493406			0.5	0.5			2.7755575615628914e-17	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.0435285668688158	False	True	False	False	False	False	supported_shared_full_matrix_only	5.043528566868816					False	unclassified_shared_neuronal_or_context	not_prioritized	0.5079947827360557	screen_specific_or_low_priority	0.5079947827360557			True	False	False	55071	225995	HGNC:23433	MGI:3583960	False	nonidentical_symbol
YRDC	YRDC	YRDC	Yrdc	51629176	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.0434170762964227	0.1919214509460987			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.0434170762964227	False	True	False	False	False	False	supported_shared_full_matrix_only	5.043417076296422					False	unclassified_shared_neuronal_or_context	not_prioritized	1.013544658067261	screen_specific_or_low_priority	1.013544658067261			True	True	True	79693	230734	HGNC:28905	MGI:2387201	True	same_symbol
SHMT1	SHMT1	SHMT1	Shmt1	51629795	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.0562160868177465	0.0431864235055724			0.5	0.5			2.7755575615628914e-17	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.0431864235055724	False	True	False	False	False	False	supported_shared_full_matrix_only	5.043186423505572					False	unclassified_shared_neuronal_or_context	exploratory_context	0.851218777761152	shared_positive_both_screens	0.851218777761152			True	True	True	6470	20425	HGNC:10850	MGI:98299	True	same_symbol
TMEM177	TMEM177	TMEM177	Tmem177	51619672	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.0731726779444621	0.04271627041956385			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.04271627041956385	False	True	False	False	False	False	supported_shared_full_matrix_only	5.042716270419564					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0103575018044162	shared_positive_both_screens	1.0103575018044162			True	True	True	80775	66343	HGNC:28143	MGI:1913593	True	same_symbol
METTL1	METTL1	METTL1	Mettl1	51628362	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.0424114267475263	0.24026631929367487			0.5	0.5			2.7755575615628914e-17	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.0424114267475263	False	True	False	False	False	False	supported_shared_full_matrix_only	5.042411426747527					False	unclassified_shared_neuronal_or_context	not_prioritized	0.83459706499328	screen_specific_or_low_priority	0.83459706499328			True	True	True	4234	17299	HGNC:7030	MGI:1339986	True	same_symbol
DUS1L	DUS1L	DUS1L	Dus1l	51632676	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.0422917331631024	0.18778365324561766			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.0422917331631024	False	True	False	False	False	False	supported_shared_full_matrix_only	5.042291733163102					False	unclassified_shared_neuronal_or_context	not_prioritized	1.043187885614768	screen_specific_or_low_priority	1.043187885614768			True	True	True	64118	68730	HGNC:30086	MGI:1915980	True	same_symbol
ZNF146	ZNF146	ZNF146	Zfp146	51624480	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.0489432703003337	0.041824540950160305			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.041824540950160305	False	True	False	False	False	False	supported_shared_full_matrix_only	5.04182454095016					False	unclassified_shared_neuronal_or_context	not_prioritized	0.5559368017874242	screen_specific_or_low_priority	0.5559368017874242			True	False	False	7705	26465	HGNC:12931	MGI:1347092	False	nonidentical_symbol
HELQ	HELQ	HELQ	Helq	51621627	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.0417331631024577	0.14710884353741494			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.0417331631024577	False	True	False	False	False	False	supported_shared_full_matrix_only	5.041733163102458					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0139222169536093	shared_positive_both_screens	1.0139222169536093			True	True	True	113510	191578	HGNC:18536	MGI:2176740	True	same_symbol
WBP1	WBP1	WBP1	Wbp1	51629963	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.041660983613792446	0.19811258983935837			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.041660983613792446	False	True	False	False	False	False	supported_shared_full_matrix_only	5.0416609836137924					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0002553181403726	screen_specific_or_low_priority	1.0002553181403726			True	True	True	23559	22377	HGNC:12737	MGI:104710	True	same_symbol
PLP2	PLP2	PLP2	Plp2	51620908	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.1438716884774976	0.04128258018328575			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.04128258018328575	False	True	False	False	False	False	supported_shared_full_matrix_only	5.041282580183286					False	unclassified_shared_neuronal_or_context	exploratory_context	1.00233545432439	shared_positive_both_screens	1.00233545432439			True	True	True	5355	18824	HGNC:9087	MGI:1298382	True	same_symbol
GINS3	GINS3	GINS3	Gins3	51621182	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.0420922438557293	0.04119626574033865			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.04119626574033865	False	True	False	False	False	False	supported_shared_full_matrix_only	5.041196265740338					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0109940505831203	screen_specific_or_low_priority	1.0109940505831203			True	True	True	64785	78833	HGNC:25851	MGI:1926083	True	same_symbol
CHEK2	CHEK2	CHEK2	Chek2	51617681	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.040735716565592	0.18011298895638794			0.5	0.5			2.7755575615628914e-17	0.0			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.040735716565592	False	True	False	False	False	False	supported_shared_full_matrix_only	5.040735716565592					False	unclassified_shared_neuronal_or_context	not_prioritized	0.8377874459647926	screen_specific_or_low_priority	0.8377874459647926			True	True	True	11200	50883	HGNC:16627	MGI:1355321	True	same_symbol
ACSF3	ACSF3	ACSF3	Acsf3	51631481	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.0560165975103734	0.040547667624321646			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.040547667624321646	False	True	False	False	False	False	supported_shared_full_matrix_only	5.040547667624321					False	unclassified_shared_neuronal_or_context	exploratory_context	1.016944195674607	shared_positive_both_screens	1.016944195674607			True	True	True	197322	257633	HGNC:27288	MGI:2182591	True	same_symbol
TRMT61A	TRMT61A	TRMT61A	Trmt61a	51630054	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.0404564315352697	0.0610440939024169			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.0404564315352697	False	True	False	False	False	False	supported_shared_full_matrix_only	5.04045643153527					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0104844628727905	screen_specific_or_low_priority	1.0104844628727905			True	True	True	115708	328162	HGNC:23790	MGI:2443487	True	same_symbol
MKS1	MKS1	MKS1	Mks1	51620261	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.0451829723674383	0.040201186857721796			0.5	0.5			2.7755575615628914e-17	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.040201186857721796	False	True	False	False	False	False	supported_shared_full_matrix_only	5.040201186857722					False	unclassified_shared_neuronal_or_context	not_prioritized	0.842489546058735	screen_specific_or_low_priority	0.842489546058735			True	True	True	54903	380718	HGNC:7121	MGI:3584243	True	same_symbol
CCDC51	CCDC51	CCDC51	Ccdc51	51622334	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.06754707947654	0.03949142163492016			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.03949142163492016	False	True	False	False	False	False	supported_shared_full_matrix_only	5.03949142163492					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0048653101739369	shared_positive_both_screens	1.0048653101739369			True	True	True	79714	66658	HGNC:25714	MGI:1913908	True	same_symbol
PLEKHH3	PLEKHH3	PLEKHH3	Plekhh3	51634950	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.039139802106607	0.06391529214425495			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.039139802106607	False	True	False	False	False	False	supported_shared_full_matrix_only	5.039139802106607					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0047347847947792	screen_specific_or_low_priority	1.0047347847947792			True	True	True	79990	217198	HGNC:26105	MGI:2384950	True	same_symbol
MED26	MED26	MED26	Med26	51627897	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.1056729699666295	0.03902791078541585			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.03902791078541585	False	True	False	False	False	False	supported_shared_full_matrix_only	5.039027910785416					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0	shared_positive_both_screens	1.0			True	True	True	9441	70625	HGNC:2376	MGI:1917875	True	same_symbol
FANCD2	FANCD2	FANCD2	Fancd2	51630541	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.0489432703003337	0.03827844165938015			0.5	0.5			2.7755575615628914e-17	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.03827844165938015	False	True	False	False	False	False	supported_shared_full_matrix_only	5.03827844165938					False	unclassified_shared_neuronal_or_context	exploratory_context	0.8434582277362752	shared_positive_both_screens	0.8434582277362752			True	True	True	2177	211651	HGNC:3585	MGI:2448480	True	same_symbol
DDX28	DDX28	DDX28	Ddx28	51628939	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.0381423555697414	0.10178554079749061			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.0381423555697414	False	True	False	False	False	False	supported_shared_full_matrix_only	5.038142355569741					False	rna_processing_neuronal_state	not_prioritized	1.0054811888075124	screen_specific_or_low_priority	1.0054811888075124			True	True	True	55794	71986	HGNC:17330	MGI:1919236	True	same_symbol
PRDM10	PRDM10	PRDM10	Prdm10	51624766	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.0378197997775305	0.13196555217831804			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.0378197997775305	False	True	False	False	False	False	supported_shared_full_matrix_only	5.03781979977753					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0119320859232	shared_positive_both_screens	1.0119320859232			True	True	True	56980	382066	HGNC:13995	MGI:2682952	True	same_symbol
CLCN5	CLCN5	CLCN5	Clcn5	51617784	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.1004820170559881	0.037546896179903005			0.5	0.5			0.25	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.037546896179903005	False	True	False	False	False	False	supported_shared_full_matrix_only	5.037546896179903					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0126861116963128	shared_positive_both_screens	1.0126861116963128			True	True	True	1184	12728	HGNC:2023	MGI:99486	True	same_symbol
ADRA2C	ADRA2C	ADRA2C	Adra2c	51629402	True	False	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.3125			0.0363366703744901	0.0531892814076713			0.5	0.5			0.5	-0.5			3.0	4.0			6.0	4.0			1.0	0.75			2	1	2	1.0	0.0363366703744901	False	True	False	False	False	False	supported_shared_full_matrix_only	5.0363366703744905					False	unclassified_shared_neuronal_or_context	exploratory_context	1.0013353774931018	shared_positive_both_screens	1.0013353774931018			True	True	True	152	11553	HGNC:283	MGI:87936	True	same_symbol
