analysis_class	axon_guidance_synapse_mean	axon_guidance_synapse_median	axon_guidance_synapse_q25	axon_guidance_synapse_q75	background_max_mean	background_max_median	background_max_q25	background_max_q75	broad_class	cerebellar_identity_mean	cerebellar_identity_median	cerebellar_identity_q25	cerebellar_identity_q75	cerebellar_rank_mean	cerebellar_rank_median	cerebellar_rank_q25	cerebellar_rank_q75	dataset	dentate_identity_mean	dentate_identity_median	dentate_identity_q25	dentate_identity_q75	dentate_rank_mean	dentate_rank_median	dentate_rank_q25	dentate_rank_q75	identity_rank_contrast_mean	identity_rank_contrast_median	identity_rank_contrast_q25	identity_rank_contrast_q75	label	morphogenesis_cytoskeleton_mean	morphogenesis_cytoskeleton_median	morphogenesis_cytoskeleton_q25	morphogenesis_cytoskeleton_q75	n_cells_or_spots	platform	region	sample	sample_context	shared_granule_neuronal_mean	shared_granule_neuronal_median	shared_granule_neuronal_q25	shared_granule_neuronal_q75	shared_rank_mean	shared_rank_median	shared_rank_q25	shared_rank_q75	source_layer	species	structural_program_mean_mean	structural_program_mean_median	structural_program_mean_q25	structural_program_mean_q75	structural_rank_mean	structural_rank_median	structural_rank_q25	structural_rank_q75	unit_id
human_broad_neuronal_structural_warning	0.388534	0.337836	0.180999	0.568263	0.264138	0.270282	0	0.524756	broad_neuronal_structural_warning	0.222714	0.238418	0.218156	0.246817	0.936311	0.935484	0.919355	0.951613	GSE185553	0	0	0	0	0.407258	0.407258	0.407258	0.407258	-0.529053	-0.528226	-0.544355	-0.512097	broad_neuronal_structural_warning	0.208564	0.204202	0	0.231245	13	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_41	95 Yrs	0.30898	0.304068	0.213457	0.487193	0.579818	0.663978	0.365591	0.830645	human_core_tuned	human	0.302026	0.295305	0.250024	0.350082	0.616315	0.680108	0.52957	0.768817	human_core_tuned|GSE185553|specimen_41|broad_neuronal_structural_warning|human_broad_neuronal_structural_warning
human_other_or_ambiguous	0.368243	0.291333	0.188861	0.520183	0.192386	0	0	0.508698	other_or_ambiguous	0	0	0	0	0.443548	0.443548	0.443548	0.443548	GSE185553	0	0	0	0	0.407258	0.407258	0.407258	0.407258	-0.0362903	-0.0362903	-0.0362903	-0.0362903	hippocampal_neuronal_ambiguous	0.185618	0.219045	0	0.253591	104	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_41	95 Yrs	0.370215	0.307623	0.232565	0.488788	0.654893	0.676075	0.477823	0.835349	human_core_tuned	human	0.308026	0.269863	0.197105	0.391759	0.594086	0.591398	0.383737	0.811828	human_core_tuned|GSE185553|specimen_41|hippocampal_neuronal_ambiguous|human_other_or_ambiguous
human_dentate_candidate	0.371164	0.395948	0.100362	0.533489	0.246603	0	0	0.603282	dentate_candidate	0	0	0	0	0.443548	0.443548	0.443548	0.443548	GSE185553	0.342832	0.371201	0.331008	0.374887	0.910924	0.938172	0.880376	0.948253	0.467375	0.494624	0.436828	0.504704	human_dg_like_high_confidence	0.237611	0.250906	0.0957765	0.283202	11	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_41	95 Yrs	0.46479	0.517069	0.281815	0.610016	0.767473	0.870968	0.614247	0.931452	human_core_tuned	human	0.357855	0.307722	0.22834	0.478267	0.668377	0.696237	0.469086	0.91129	human_core_tuned|GSE185553|specimen_41|human_dg_like_high_confidence|human_dentate_candidate
human_immature_neurogenic_candidate	0.528917	0.566358	0.24917	0.748739	0.0549964	0	0	0	dentate_candidate	0	0	0	0	0.443548	0.443548	0.443548	0.443548	GSE185553	0	0	0	0	0.407258	0.407258	0.407258	0.407258	-0.0362903	-0.0362903	-0.0362903	-0.0362903	immature_neurogenic_candidate	0.220299	0.2186	0	0.424741	30	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_41	95 Yrs	0.456897	0.450583	0.270307	0.629544	0.745251	0.801075	0.571909	0.948253	human_core_tuned	human	0.402037	0.397449	0.277768	0.460006	0.738262	0.823925	0.626344	0.907258	human_core_tuned|GSE185553|specimen_41|immature_neurogenic_candidate|human_immature_neurogenic_candidate
human_other_or_ambiguous	0.154459	0.0848895	0	0.21491	0.375815	0.521371	0	0.558991	other_or_ambiguous	0.0222278	0	0	0	0.491935	0.443548	0.443548	0.443548	GSE185553	0.123912	0	0	0.313027	0.563038	0.407258	0.407258	0.859543	0.0711022	-0.0362903	-0.0362903	-0.00638441	low_information_or_low_qc	0.176214	0.204986	0	0.25119	20	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_41	95 Yrs	0	0	0	0	0.123656	0.123656	0.123656	0.123656	human_core_tuned	human	0.110225	0.0864496	0.0424447	0.166791	0.20625	0.137097	0.0453629	0.320565	human_core_tuned|GSE185553|specimen_41|low_information_or_low_qc|human_other_or_ambiguous
human_non_neuronal_background	0.202395	0.190201	0	0.307343	1.30174	1.21928	0.849084	1.59808	non_dentate_background	0.0366872	0	0	0	0.516365	0.443548	0.443548	0.443548	GSE185553	0.0974704	0	0	0.261644	0.543052	0.407258	0.407258	0.827285	0.0266877	-0.0362903	-0.0362903	-0.0362903	non_neuronal_background	0.250472	0.237431	0	0.427458	194	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_41	95 Yrs	0.19111	0.20995	0	0.279165	0.3999	0.353495	0.123656	0.603831	human_core_tuned	human	0.214659	0.209904	0.119501	0.28136	0.428237	0.407258	0.18078	0.639113	human_core_tuned|GSE185553|specimen_41|non_neuronal_background|human_non_neuronal_background
human_broad_neuronal_structural_warning	0.742341	0.891495	0.428158	1.01114	0.386884	0.268281	0.138512	0.582376	broad_neuronal_structural_warning	0.150504	0.139904	0.0809385	0.215333	0.86997	0.85365	0.814635	0.929839	GSE185553	0.0141763	0	0	0	0.341524	0.300067	0.300067	0.300067	-0.528445	-0.535164	-0.624414	-0.5	broad_neuronal_structural_warning	0.386217	0.420513	0.267375	0.511988	96	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_42	4 Yrs	0.456635	0.531131	0.284596	0.611873	0.647536	0.748493	0.434863	0.855827	human_core_tuned	human	0.528398	0.637431	0.34352	0.69214	0.688672	0.815472	0.544374	0.87207	human_core_tuned|GSE185553|specimen_42|broad_neuronal_structural_warning|human_broad_neuronal_structural_warning
human_other_or_ambiguous	0.36541	0.245306	0	0.61286	0.577195	0.604346	0	0.884339	other_or_ambiguous	0.00374214	0	0	0	0.393133	0.384126	0.384126	0.384126	GSE185553	0.0281263	0	0	0	0.346842	0.300067	0.300067	0.300067	-0.0462913	-0.0840589	-0.0840589	-0.0840589	hippocampal_neuronal_ambiguous	0.259231	0.244672	0	0.420546	124	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_42	4 Yrs	0.34675	0.331375	0.243135	0.460091	0.51422	0.536839	0.351976	0.662592	human_core_tuned	human	0.323797	0.290778	0.197898	0.439346	0.45016	0.438379	0.229739	0.6857	human_core_tuned|GSE185553|specimen_42|hippocampal_neuronal_ambiguous|human_other_or_ambiguous
human_dentate_low_support	0.239342	0.239342	0.119671	0.359013	0.683308	0.683308	0.559827	0.80679	dentate_low_support	0	0	0	0	0.384126	0.384126	0.384126	0.384126	GSE185553	0.281713	0.281713	0.277215	0.286212	0.792867	0.792867	0.785918	0.799816	0.408741	0.408741	0.401792	0.41569	human_dg_like_candidate	0.123697	0.123697	0.0618485	0.185546	2	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_42	4 Yrs	0.222521	0.222521	0.219599	0.225442	0.31497	0.31497	0.307518	0.322421	human_core_tuned	human	0.195186	0.195186	0.176886	0.213487	0.217013	0.217013	0.177495	0.25653	human_core_tuned|GSE185553|specimen_42|human_dg_like_candidate|human_dentate_low_support
human_dentate_candidate	0.93911	1.00509	0.832287	1.11755	0.266875	0.225776	0.161697	0.341066	dentate_candidate	0.0209333	0	0	0.0398649	0.506875	0.384126	0.384126	0.775285	GSE185553	0.174099	0.139947	0.098765	0.22771	0.703449	0.67783	0.640656	0.734427	0.196573	0.270261	-0.083724	0.335566	human_dg_like_high_confidence	0.431894	0.447871	0.336935	0.533001	219	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_42	4 Yrs	0.589704	0.606209	0.513196	0.673536	0.81327	0.849297	0.72438	0.923309	human_core_tuned	human	0.65357	0.690708	0.592461	0.746959	0.832937	0.87006	0.782317	0.935365	human_core_tuned|GSE185553|specimen_42|human_dg_like_high_confidence|human_dentate_candidate
human_immature_neurogenic_candidate	0.871778	0.922192	0.702286	1.08878	0.316688	0.289334	0.181671	0.387588	dentate_candidate	0	0	0	0	0.384126	0.384126	0.384126	0.384126	GSE185553	0	0	0	0	0.300067	0.300067	0.300067	0.300067	-0.0840589	-0.0840589	-0.0840589	-0.0840589	immature_neurogenic_candidate	0.414857	0.432942	0.295125	0.526853	138	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_42	4 Yrs	0.572843	0.589387	0.493959	0.659573	0.79334	0.824514	0.702947	0.909411	human_core_tuned	human	0.619826	0.643131	0.527961	0.722358	0.805809	0.821165	0.744977	0.910415	human_core_tuned|GSE185553|specimen_42|immature_neurogenic_candidate|human_immature_neurogenic_candidate
human_dentate_low_support	0.295749	0.295749	0.295749	0.295749	0.571064	0.571064	0.571064	0.571064	dentate_low_support	0	0	0	0	0.384126	0.384126	0.384126	0.384126	GSE185553	0	0	0	0	0.300067	0.300067	0.300067	0.300067	-0.0840589	-0.0840589	-0.0840589	-0.0840589	immature_neurogenic_candidate_low_support	0.554529	0.554529	0.554529	0.554529	1	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_42	4 Yrs	0.21964	0.21964	0.21964	0.21964	0.310114	0.310114	0.310114	0.310114	human_core_tuned	human	0.356639	0.356639	0.356639	0.356639	0.573342	0.573342	0.573342	0.573342	human_core_tuned|GSE185553|specimen_42|immature_neurogenic_candidate_low_support|human_dentate_low_support
human_other_or_ambiguous	0.163222	0.156452	0	0.297552	0.661633	0.635625	0.558405	0.801798	other_or_ambiguous	0.0014881	0	0	0	0.387683	0.384126	0.384126	0.384126	GSE185553	0.0933117	0	0	0	0.441248	0.300067	0.300067	0.300067	0.0535644	-0.0840589	-0.0840589	-0.0840589	low_information_or_low_qc	0.161926	0	0	0.261983	159	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_42	4 Yrs	0.0731134	0	0	0.187828	0.163033	0.0884126	0.0884126	0.264903	human_core_tuned	human	0.132754	0.118117	0	0.195498	0.165582	0.0964501	0.0174146	0.22639	human_core_tuned|GSE185553|specimen_42|low_information_or_low_qc|human_other_or_ambiguous
human_non_neuronal_background	0.197848	0.171095	0	0.3034	1.90137	1.88293	1.50871	2.26354	non_dentate_background	0.0533331	0	0	0	0.51449	0.384126	0.384126	0.384126	GSE185553	0.143068	0	0	0.311257	0.535407	0.300067	0.300067	0.833054	0.0209168	-0.0840589	-0.0840589	0.324347	non_neuronal_background	0.383439	0.391255	0.23732	0.513611	754	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_42	4 Yrs	0.265967	0.274929	0.149259	0.361168	0.406663	0.407234	0.211822	0.569156	human_core_tuned	human	0.282418	0.276577	0.203648	0.352445	0.403339	0.40422	0.239283	0.565137	human_core_tuned|GSE185553|specimen_42|non_neuronal_background|human_non_neuronal_background
human_broad_neuronal_structural_warning	0.757256	0.925789	0.279202	1.14727	0.427603	0.378271	0.203582	0.56108	broad_neuronal_structural_warning	0.153144	0.140336	0.0740954	0.226646	0.86855	0.855507	0.805286	0.936123	GSE185553	0.0138715	0	0	0	0.285662	0.246256	0.246256	0.246256	-0.582888	-0.594714	-0.681278	-0.535683	broad_neuronal_structural_warning	0.394627	0.401467	0.274573	0.492528	157	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_5	3.2 Yrs	0.451197	0.526042	0.276369	0.594923	0.587249	0.662115	0.354626	0.789868	human_core_tuned	human	0.53436	0.617122	0.301436	0.719373	0.617827	0.703965	0.381938	0.84185	human_core_tuned|GSE185553|specimen_5|broad_neuronal_structural_warning|human_broad_neuronal_structural_warning
human_other_or_ambiguous	0.553359	0.416975	0.174505	0.963859	0.481396	0.480199	0.247139	0.718249	other_or_ambiguous	0	0	0	0	0.379295	0.379295	0.379295	0.379295	GSE185553	0.020483	0	0	0	0.278723	0.246256	0.246256	0.246256	-0.100572	-0.13304	-0.13304	-0.13304	hippocampal_neuronal_ambiguous	0.326017	0.33478	0.211082	0.466874	218	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_5	3.2 Yrs	0.393793	0.418212	0.246335	0.519403	0.499816	0.513436	0.314923	0.648678	human_core_tuned	human	0.42439	0.374925	0.264246	0.617228	0.495197	0.479956	0.315749	0.704075	human_core_tuned|GSE185553|specimen_5|hippocampal_neuronal_ambiguous|human_other_or_ambiguous
human_dentate_low_support	0.912633	1.09802	0.657424	1.18455	0.455318	0.383205	0.261953	0.627279	dentate_low_support	0.026385	0	0	0.0326701	0.508392	0.379295	0.379295	0.761894	GSE185553	0.159368	0.0509989	0.0469031	0.26111	0.609134	0.499119	0.495705	0.704295	0.100742	0.11696	-0.109802	0.289317	human_dg_like_candidate	0.439338	0.441134	0.347476	0.570472	30	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_5	3.2 Yrs	0.434522	0.524704	0.230261	0.614758	0.567584	0.661233	0.296751	0.823458	human_core_tuned	human	0.595497	0.691731	0.372095	0.780785	0.698047	0.809471	0.475991	0.912996	human_core_tuned|GSE185553|specimen_5|human_dg_like_candidate|human_dentate_low_support
human_dentate_candidate	0.968362	0.966951	0.81853	1.14658	0.339219	0.326197	0.223902	0.43175	dentate_candidate	0.018695	0	0	0	0.474434	0.379295	0.379295	0.379295	GSE185553	0.256562	0.22644	0.127391	0.354218	0.707604	0.661233	0.574119	0.843227	0.233171	0.228855	0.142952	0.399449	human_dg_like_high_confidence	0.387767	0.386655	0.287313	0.489	614	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_5	3.2 Yrs	0.586615	0.582372	0.501378	0.664125	0.750987	0.767181	0.623568	0.889207	human_core_tuned	human	0.647581	0.64762	0.565118	0.734977	0.749888	0.746916	0.647247	0.864978	human_core_tuned|GSE185553|specimen_5|human_dg_like_high_confidence|human_dentate_candidate
human_immature_neurogenic_candidate	1.04948	1.0854	0.917751	1.2357	0.280723	0.287645	0.192149	0.356168	dentate_candidate	0	0	0	0	0.379295	0.379295	0.379295	0.379295	GSE185553	0	0	0	0	0.246256	0.246256	0.246256	0.246256	-0.13304	-0.13304	-0.13304	-0.13304	immature_neurogenic_candidate	0.449275	0.451782	0.347488	0.543567	132	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_5	3.2 Yrs	0.604065	0.589881	0.536204	0.659903	0.773159	0.777753	0.682269	0.885242	human_core_tuned	human	0.70094	0.723348	0.628169	0.784725	0.813793	0.847137	0.71707	0.919383	human_core_tuned|GSE185553|specimen_5|immature_neurogenic_candidate|human_immature_neurogenic_candidate
human_dentate_low_support	1.28294	1.29859	1.20688	1.38306	0.287397	0.29795	0.239846	0.351943	dentate_low_support	0	0	0	0	0.379295	0.379295	0.379295	0.379295	GSE185553	0	0	0	0	0.246256	0.246256	0.246256	0.246256	-0.13304	-0.13304	-0.13304	-0.13304	immature_neurogenic_candidate_low_support	0.454833	0.459498	0.401863	0.500144	15	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_5	3.2 Yrs	0.599938	0.603721	0.545767	0.675824	0.782452	0.806608	0.698238	0.899119	human_core_tuned	human	0.779236	0.767543	0.753391	0.811853	0.904846	0.899559	0.886784	0.946916	human_core_tuned|GSE185553|specimen_5|immature_neurogenic_candidate_low_support|human_dentate_low_support
human_other_or_ambiguous	0.184648	0.175284	0	0.262941	0.668349	0.670452	0.537811	0.854847	other_or_ambiguous	0.0105107	0	0	0	0.404685	0.379295	0.379295	0.379295	GSE185553	0.0861478	0	0	0	0.384634	0.246256	0.246256	0.246256	-0.0200507	-0.13304	-0.13304	-0.13304	low_information_or_low_qc	0.241568	0.242863	0	0.417195	198	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_5	3.2 Yrs	0.11678	0.150401	0	0.217535	0.177804	0.163436	0.0711454	0.267731	human_core_tuned	human	0.180999	0.167121	0.0819709	0.245879	0.189021	0.136344	0.0446035	0.285793	human_core_tuned|GSE185553|specimen_5|low_information_or_low_qc|human_other_or_ambiguous
human_non_neuronal_background	0.221843	0.173282	0	0.341485	1.87276	1.84481	1.46825	2.19258	non_dentate_background	0.0593147	0	0	0.128316	0.523194	0.379295	0.379295	0.852203	GSE185553	0.162794	0	0	0.328102	0.513012	0.246256	0.246256	0.798128	-0.0101813	-0.13304	-0.13304	0.340749	non_neuronal_background	0.360792	0.346326	0.213362	0.500988	906	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_5	3.2 Yrs	0.261977	0.249889	0.143183	0.353472	0.339084	0.317841	0.156498	0.456718	human_core_tuned	human	0.281538	0.258865	0.184963	0.353477	0.320923	0.30815	0.166189	0.45011	human_core_tuned|GSE185553|specimen_5|non_neuronal_background|human_non_neuronal_background
human_broad_neuronal_structural_warning	0.754577	0.793364	0.529265	1.00953	0.246588	0.239132	0	0.423459	broad_neuronal_structural_warning	0.187006	0.182174	0.129742	0.2356	0.90636	0.899963	0.865435	0.948115	GSE185553	0.0177091	0	0	0	0.383541	0.333707	0.333707	0.333707	-0.52282	-0.553005	-0.60377	-0.513998	broad_neuronal_structural_warning	0.357346	0.355284	0.20827	0.515451	179	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_6	4 Yrs	0.504746	0.534876	0.407523	0.628431	0.657928	0.717805	0.495521	0.846398	human_core_tuned	human	0.538889	0.552015	0.394583	0.703797	0.709124	0.796566	0.533221	0.940649	human_core_tuned|GSE185553|specimen_6|broad_neuronal_structural_warning|human_broad_neuronal_structural_warning
human_other_or_ambiguous	0.612804	0.60439	0.413138	0.796368	0.21579	0	0	0.464636	other_or_ambiguous	0.000435199	0	0	0	0.418135	0.417133	0.417133	0.417133	GSE185553	0.00673938	0	0	0	0.342048	0.333707	0.333707	0.333707	-0.0760872	-0.0834267	-0.0834267	-0.0834267	hippocampal_neuronal_ambiguous	0.23234	0.218945	0	0.371516	517	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_6	4 Yrs	0.477316	0.486756	0.374627	0.570265	0.619657	0.637365	0.463233	0.76969	human_core_tuned	human	0.44082	0.437633	0.335152	0.53953	0.59482	0.601717	0.432624	0.776036	human_core_tuned|GSE185553|specimen_6|hippocampal_neuronal_ambiguous|human_other_or_ambiguous
human_dentate_low_support	0.620282	0.626204	0.37759	0.876352	0.184812	0	0	0.372073	dentate_low_support	0.0295487	0	0	0	0.490675	0.417133	0.417133	0.417133	GSE185553	0.347481	0.325481	0.271705	0.356255	0.83914	0.840985	0.775476	0.880739	0.348465	0.423852	0.319709	0.463606	human_dg_like_candidate	0.180452	0.16826	0	0.315485	27	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_6	4 Yrs	0.257689	0.25326	0.228102	0.264993	0.327575	0.324748	0.290873	0.340426	human_core_tuned	human	0.352807	0.345776	0.248241	0.443659	0.457122	0.449048	0.282941	0.613662	human_core_tuned|GSE185553|specimen_6|human_dg_like_candidate|human_dentate_low_support
human_dentate_candidate	0.707085	0.705936	0.530234	0.902079	0.257173	0.282095	0	0.406049	dentate_candidate	0.0235831	0	0	0	0.492556	0.417133	0.417133	0.417133	GSE185553	0.316826	0.28357	0.207762	0.367641	0.811594	0.786301	0.723964	0.894923	0.319038	0.344718	0.276596	0.45642	human_dg_like_high_confidence	0.300866	0.285523	0.177129	0.418314	463	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_6	4 Yrs	0.563573	0.554384	0.450535	0.659792	0.723191	0.746174	0.566816	0.881299	human_core_tuned	human	0.523841	0.514307	0.430786	0.621241	0.712165	0.727884	0.591825	0.87402	human_core_tuned|GSE185553|specimen_6|human_dg_like_high_confidence|human_dentate_candidate
human_immature_neurogenic_candidate	0.667149	0.664743	0.469768	0.870531	0.236989	0.241528	0	0.420975	dentate_candidate	0	0	0	0	0.417133	0.417133	0.417133	0.417133	GSE185553	0	0	0	0	0.333707	0.333707	0.333707	0.333707	-0.0834267	-0.0834267	-0.0834267	-0.0834267	immature_neurogenic_candidate	0.310286	0.311633	0.175761	0.44972	349	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_6	4 Yrs	0.55212	0.539736	0.456593	0.652348	0.71518	0.729003	0.579321	0.872714	human_core_tuned	human	0.509852	0.519297	0.401899	0.611946	0.695148	0.738708	0.542367	0.863755	human_core_tuned|GSE185553|specimen_6|immature_neurogenic_candidate|human_immature_neurogenic_candidate
human_dentate_low_support	0.35386	0.35386	0.35386	0.35386	0.662255	0.662255	0.662255	0.662255	dentate_low_support	0	0	0	0	0.417133	0.417133	0.417133	0.417133	GSE185553	0	0	0	0	0.333707	0.333707	0.333707	0.333707	-0.0834267	-0.0834267	-0.0834267	-0.0834267	immature_neurogenic_candidate_low_support	0.221162	0.221162	0.221162	0.221162	1	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_6	4 Yrs	0.254714	0.254714	0.254714	0.254714	0.327361	0.327361	0.327361	0.327361	human_core_tuned	human	0.276579	0.276579	0.276579	0.276579	0.329974	0.329974	0.329974	0.329974	human_core_tuned|GSE185553|specimen_6|immature_neurogenic_candidate_low_support|human_dentate_low_support
human_other_or_ambiguous	0.355608	0.332963	0.176604	0.566777	0.308168	0.472727	0	0.574101	other_or_ambiguous	0.00522913	0	0	0	0.428485	0.417133	0.417133	0.417133	GSE185553	0.0422892	0	0	0	0.393473	0.333707	0.333707	0.333707	-0.0350119	-0.0834267	-0.0834267	-0.0834267	low_information_or_low_qc	0.220014	0.231363	0	0.310433	288	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_6	4 Yrs	0.155189	0.20368	0	0.231676	0.224164	0.232083	0.0847331	0.298759	human_core_tuned	human	0.243604	0.232698	0.147126	0.329052	0.29134	0.256812	0.128499	0.422359	human_core_tuned|GSE185553|specimen_6|low_information_or_low_qc|human_other_or_ambiguous
human_non_neuronal_background	0.23038	0.18858	0	0.359507	1.54113	1.45876	1.12306	1.93402	non_dentate_background	0.0507631	0	0	0	0.52735	0.417133	0.417133	0.417133	GSE185553	0.145461	0	0	0.326939	0.544988	0.333707	0.333707	0.844065	0.0176388	-0.0834267	-0.0834267	0.345838	non_neuronal_background	0.278158	0.248349	0.190488	0.419296	855	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_6	4 Yrs	0.200409	0.19871	0	0.312029	0.285031	0.222098	0.0847331	0.410228	human_core_tuned	human	0.236316	0.214855	0.137342	0.308574	0.276757	0.22807	0.109183	0.388018	human_core_tuned|GSE185553|specimen_6|non_neuronal_background|human_non_neuronal_background
human_broad_neuronal_structural_warning	0.831935	0.85082	0.639663	1.02619	0.212773	0.222261	0	0.369008	broad_neuronal_structural_warning	0.187116	0.181532	0.146809	0.222074	0.900088	0.897712	0.858204	0.941162	GSE185553	0.0139612	0	0	0	0.421559	0.383092	0.383092	0.383092	-0.478529	-0.503727	-0.551548	-0.460323	broad_neuronal_structural_warning	0.55841	0.542936	0.35654	0.742614	2376	snRNA_seq_selected_bridge	hippocampus_dentate_gyrus	specimen_7	4.3 Yrs	0.652738	0.664949	0.522246	0.784841	0.646085	0.684614	0.464206	0.855363	human_core_tuned	human	0.681028	0.6887	0.556659	0.813498	0.675147	0.722767	0.493798	0.895471	human_core_tuned|GSE185553|specimen_7|broad_neuronal_structural_warning|human_broad_neuronal_structural_warning
