dataset	sample	group	panel	gene	source_gene_symbol	format	observations	nonzero_observations	detection_fraction	total_expression	mean_all_observations	mean_nonzero_observations	source_path
GSE214309	snRNA_counts	matureactive_1hr	shared_granule_neuronal	Syt1	Syt1	wide_gene_by_observation_table	61	44	0.721311	9488.62	155.551	215.65	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_4hr	shared_granule_neuronal	Syt1	Syt1	wide_gene_by_observation_table	44	42	0.954545	41770	949.319	994.525	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_4hr	shared_granule_neuronal	Syt1	Syt1	wide_gene_by_observation_table	54	52	0.962963	21846.4	404.563	420.123	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_4hr	shared_granule_neuronal	Syt1	Syt1	wide_gene_by_observation_table	32	28	0.875	24286.2	758.942	867.363	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_4hr	shared_granule_neuronal	Syt1	Syt1	wide_gene_by_observation_table	61	51	0.836066	33279.5	545.566	652.539	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	all	dentate_identity	Tbr1	Tbr1	wide_gene_by_observation_table	401	91	0.226933	3195.33	7.9684	35.1135	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_1hr	dentate_identity	Tbr1	Tbr1	wide_gene_by_observation_table	44	8	0.181818	13.31	0.3025	1.66375	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_1hr	dentate_identity	Tbr1	Tbr1	wide_gene_by_observation_table	63	9	0.142857	41.32	0.655873	4.59111	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_1hr	dentate_identity	Tbr1	Tbr1	wide_gene_by_observation_table	42	5	0.119048	887.33	21.1269	177.466	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_1hr	dentate_identity	Tbr1	Tbr1	wide_gene_by_observation_table	61	9	0.147541	137.53	2.25459	15.2811	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_4hr	dentate_identity	Tbr1	Tbr1	wide_gene_by_observation_table	44	17	0.386364	175.67	3.9925	10.3335	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_4hr	dentate_identity	Tbr1	Tbr1	wide_gene_by_observation_table	54	11	0.203704	116.62	2.15963	10.6018	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_4hr	dentate_identity	Tbr1	Tbr1	wide_gene_by_observation_table	32	11	0.34375	1054.75	32.9609	95.8864	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_4hr	dentate_identity	Tbr1	Tbr1	wide_gene_by_observation_table	61	21	0.344262	768.8	12.6033	36.6095	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	all	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	401	1	0.00249377	0.71	0.00177057	0.71	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_1hr	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	44	0	0	0	0	0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_1hr	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	63	0	0	0	0	0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_1hr	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	42	0	0	0	0	0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_1hr	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	61	0	0	0	0	0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_4hr	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	44	0	0	0	0	0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_4hr	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	54	0	0	0	0	0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_4hr	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	32	0	0	0	0	0	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_4hr	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	61	1	0.0163934	0.71	0.0116393	0.71	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	all	morphogenesis_cytoskeleton	Cfl1	Cfl1	wide_gene_by_observation_table	401	276	0.688279	115280	287.482	417.682	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_1hr	morphogenesis_cytoskeleton	Cfl1	Cfl1	wide_gene_by_observation_table	44	25	0.568182	5201.23	118.21	208.049	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_1hr	morphogenesis_cytoskeleton	Cfl1	Cfl1	wide_gene_by_observation_table	63	36	0.571429	9588.8	152.203	266.356	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_1hr	morphogenesis_cytoskeleton	Cfl1	Cfl1	wide_gene_by_observation_table	42	27	0.642857	7549.11	179.741	279.597	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_1hr	morphogenesis_cytoskeleton	Cfl1	Cfl1	wide_gene_by_observation_table	61	32	0.52459	9578.11	157.018	299.316	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_4hr	morphogenesis_cytoskeleton	Cfl1	Cfl1	wide_gene_by_observation_table	44	32	0.727273	17201	390.931	537.53	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_4hr	morphogenesis_cytoskeleton	Cfl1	Cfl1	wide_gene_by_observation_table	54	45	0.833333	16758.6	310.345	372.414	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_4hr	morphogenesis_cytoskeleton	Cfl1	Cfl1	wide_gene_by_observation_table	32	31	0.96875	22977.7	718.053	741.216	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_4hr	morphogenesis_cytoskeleton	Cfl1	Cfl1	wide_gene_by_observation_table	61	48	0.786885	26425.7	433.207	550.534	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	all	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	401	306	0.763092	71974.1	179.486	235.209	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_1hr	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	44	34	0.772727	4970.85	112.974	146.201	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_1hr	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	63	45	0.714286	9663.57	153.39	214.746	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_1hr	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	42	28	0.666667	5536.04	131.81	197.716	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_1hr	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	61	40	0.655738	5821.33	95.4316	145.533	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_4hr	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	44	37	0.840909	8403.29	190.984	227.116	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_4hr	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	54	45	0.833333	10125	187.499	224.999	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_4hr	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	32	29	0.90625	15327.3	478.978	528.528	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_4hr	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	61	48	0.786885	12126.7	198.798	252.64	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	all	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	401	93	0.23192	13857.9	34.5584	149.01	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	all	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	401	93	0.23192	13857.9	34.5584	149.01	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_1hr	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	44	9	0.204545	2789.83	63.4052	309.981	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_1hr	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	44	9	0.204545	2789.83	63.4052	309.981	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_1hr	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	63	13	0.206349	437.78	6.94889	33.6754	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_1hr	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	63	13	0.206349	437.78	6.94889	33.6754	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_1hr	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	42	9	0.214286	938.68	22.3495	104.298	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_1hr	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	42	9	0.214286	938.68	22.3495	104.298	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_1hr	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	61	14	0.229508	990.29	16.2343	70.735	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_1hr	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	61	14	0.229508	990.29	16.2343	70.735	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_4hr	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	44	11	0.25	2785.24	63.3009	253.204	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_4hr	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	44	11	0.25	2785.24	63.3009	253.204	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_4hr	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	54	18	0.333333	1137.75	21.0694	63.2083	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_4hr	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	54	18	0.333333	1137.75	21.0694	63.2083	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_4hr	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	32	8	0.25	2830.69	88.4591	353.836	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_4hr	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	32	8	0.25	2830.69	88.4591	353.836	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_4hr	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	61	11	0.180328	1947.65	31.9287	177.059	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_4hr	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	61	11	0.180328	1947.65	31.9287	177.059	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	all	metabolic_proteomic_validation	Prdx1	Prdx1	wide_gene_by_observation_table	401	317	0.790524	40494.9	100.985	127.744	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_1hr	metabolic_proteomic_validation	Prdx1	Prdx1	wide_gene_by_observation_table	44	36	0.818182	6258.07	142.229	173.835	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_1hr	metabolic_proteomic_validation	Prdx1	Prdx1	wide_gene_by_observation_table	63	39	0.619048	2280.34	36.1959	58.4703	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_1hr	metabolic_proteomic_validation	Prdx1	Prdx1	wide_gene_by_observation_table	42	29	0.690476	467.41	11.1288	16.1176	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_1hr	metabolic_proteomic_validation	Prdx1	Prdx1	wide_gene_by_observation_table	61	48	0.786885	6834.49	112.041	142.385	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_4hr	metabolic_proteomic_validation	Prdx1	Prdx1	wide_gene_by_observation_table	44	38	0.863636	1677.44	38.1236	44.1432	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_4hr	metabolic_proteomic_validation	Prdx1	Prdx1	wide_gene_by_observation_table	54	44	0.814815	2591.09	47.9831	58.8884	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_4hr	metabolic_proteomic_validation	Prdx1	Prdx1	wide_gene_by_observation_table	32	29	0.90625	3402.25	106.32	117.319	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_4hr	metabolic_proteomic_validation	Prdx1	Prdx1	wide_gene_by_observation_table	61	54	0.885246	16983.8	278.422	314.514	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	all	axon_guidance_synapse	Sema3a	Sema3a	wide_gene_by_observation_table	401	95	0.236908	316.32	0.788828	3.32968	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_1hr	axon_guidance_synapse	Sema3a	Sema3a	wide_gene_by_observation_table	44	11	0.25	28.56	0.649091	2.59636	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_1hr	axon_guidance_synapse	Sema3a	Sema3a	wide_gene_by_observation_table	63	14	0.222222	51.81	0.822381	3.70071	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_1hr	axon_guidance_synapse	Sema3a	Sema3a	wide_gene_by_observation_table	42	9	0.214286	9.99	0.237857	1.11	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_1hr	axon_guidance_synapse	Sema3a	Sema3a	wide_gene_by_observation_table	61	9	0.147541	33.39	0.547377	3.71	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_4hr	axon_guidance_synapse	Sema3a	Sema3a	wide_gene_by_observation_table	44	19	0.431818	75.85	1.72386	3.99211	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_4hr	axon_guidance_synapse	Sema3a	Sema3a	wide_gene_by_observation_table	54	12	0.222222	34.59	0.640556	2.8825	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_4hr	axon_guidance_synapse	Sema3a	Sema3a	wide_gene_by_observation_table	32	5	0.15625	23.41	0.731563	4.682	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_4hr	axon_guidance_synapse	Sema3a	Sema3a	wide_gene_by_observation_table	61	16	0.262295	58.72	0.962623	3.67	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	all	metabolic_proteomic_validation	Sod1	Sod1	wide_gene_by_observation_table	401	161	0.401496	42729.4	106.557	265.4	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_1hr	metabolic_proteomic_validation	Sod1	Sod1	wide_gene_by_observation_table	44	13	0.295455	3594.96	81.7036	276.535	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_1hr	metabolic_proteomic_validation	Sod1	Sod1	wide_gene_by_observation_table	63	25	0.396825	5712.26	90.6708	228.49	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_1hr	metabolic_proteomic_validation	Sod1	Sod1	wide_gene_by_observation_table	42	16	0.380952	7080.88	168.592	442.555	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_1hr	metabolic_proteomic_validation	Sod1	Sod1	wide_gene_by_observation_table	61	11	0.180328	518.64	8.5023	47.1491	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_4hr	metabolic_proteomic_validation	Sod1	Sod1	wide_gene_by_observation_table	44	23	0.522727	6481.66	147.31	281.811	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_4hr	metabolic_proteomic_validation	Sod1	Sod1	wide_gene_by_observation_table	54	23	0.425926	3130.47	57.9717	136.107	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_4hr	metabolic_proteomic_validation	Sod1	Sod1	wide_gene_by_observation_table	32	16	0.5	4594.3	143.572	287.144	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_4hr	metabolic_proteomic_validation	Sod1	Sod1	wide_gene_by_observation_table	61	34	0.557377	11616.2	190.429	341.652	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	all	shared_granule_neuronal	Tubb3	Tubb3	wide_gene_by_observation_table	401	46	0.114713	8699.39	21.6942	189.117	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_1hr	shared_granule_neuronal	Tubb3	Tubb3	wide_gene_by_observation_table	44	2	0.0454545	8.03	0.1825	4.015	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_1hr	shared_granule_neuronal	Tubb3	Tubb3	wide_gene_by_observation_table	63	5	0.0793651	189	3	37.8	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_1hr	shared_granule_neuronal	Tubb3	Tubb3	wide_gene_by_observation_table	42	4	0.0952381	2544.28	60.5781	636.07	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_1hr	shared_granule_neuronal	Tubb3	Tubb3	wide_gene_by_observation_table	61	4	0.0655738	276.57	4.53393	69.1425	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_4hr	shared_granule_neuronal	Tubb3	Tubb3	wide_gene_by_observation_table	44	7	0.159091	523.57	11.8993	74.7957	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_4hr	shared_granule_neuronal	Tubb3	Tubb3	wide_gene_by_observation_table	54	7	0.12963	140.9	2.60926	20.1286	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_4hr	shared_granule_neuronal	Tubb3	Tubb3	wide_gene_by_observation_table	32	5	0.15625	375.75	11.7422	75.15	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_4hr	shared_granule_neuronal	Tubb3	Tubb3	wide_gene_by_observation_table	61	12	0.196721	4641.29	76.0867	386.774	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	all	cerebellar_identity	Zic1	Zic1	wide_gene_by_observation_table	401	167	0.416459	530.56	1.32309	3.17701	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_1hr	cerebellar_identity	Zic1	Zic1	wide_gene_by_observation_table	44	15	0.340909	47.46	1.07864	3.164	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_1hr	cerebellar_identity	Zic1	Zic1	wide_gene_by_observation_table	63	24	0.380952	82.78	1.31397	3.44917	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_1hr	cerebellar_identity	Zic1	Zic1	wide_gene_by_observation_table	42	14	0.333333	33.52	0.798095	2.39429	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_1hr	cerebellar_identity	Zic1	Zic1	wide_gene_by_observation_table	61	24	0.393443	52.34	0.858033	2.18083	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	mature_4hr	cerebellar_identity	Zic1	Zic1	wide_gene_by_observation_table	44	23	0.522727	82.66	1.87864	3.59391	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	matureactive_4hr	cerebellar_identity	Zic1	Zic1	wide_gene_by_observation_table	54	23	0.425926	60.59	1.12204	2.63435	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immatureactive_4hr	cerebellar_identity	Zic1	Zic1	wide_gene_by_observation_table	32	12	0.375	68.56	2.1425	5.71333	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE214309	snRNA_counts	immature_4hr	cerebellar_identity	Zic1	Zic1	wide_gene_by_observation_table	61	32	0.52459	102.65	1.68279	3.20781	External_Data/GEO/GSE214309/GSE214309_counts.txt.gz
GSE292261	SS2_filtered_counts	all	cerebellar_identity	Barhl1	Barhl1	wide_observation_by_gene_table	509	6	0.0117878	6	0.0117878	1	External_Data/GEO/GSE292261/GSE292261_counts_SS2_filtered_raw.csv.gz
GSE292261	SS2_filtered_counts	DG_P5	cerebellar_identity	Barhl1	Barhl1	wide_observation_by_gene_table	94	2	0.0212766	2	0.0212766	1	External_Data/GEO/GSE292261/GSE292261_counts_SS2_filtered_raw.csv.gz
