selected_feature_index	feature_index	gene	selection_reason	max_feature_score	GSE185277	GSE185553	GSE186538	is_marker_panel_gene	present_in_gse268609	gse268609_feature_id	gse268609_feature_name	source_matrix_row_1based	n_matching_gene_rows
1798	1798	TTLL5	high_information_gene	7.475101764724381	0.0950226749771016	0.1799772841224201	0.5235288614463467	False	True	ENSG00000119685	TTLL5	24567.0	1
1799	1799	CDKL5	high_information_gene	7.473059865870488	0.1218752094363648	0.2193003100410318	0.5229363520129728	False	True	ENSG00000008086	CDKL5	35428.0	1
1800	1800	ARFGEF2	high_information_gene	7.46230656189701	0.1075553470500189	0.2021917752151357	0.5269591792185112	False	True	ENSG00000124198	ARFGEF2	33577.0	1
1801	1801	SEMA4D	high_information_gene	7.456615153314667	0.0908897973772982	0.1830469973088847	0.523404122618268	False	True	ENSG00000187764	SEMA4D	16799.0	1
1802	1802	ODZ4	high_information_gene	7.4390229306335085	0.2224270044456359	0.3904265878091457	0.0	False	False				0
1803	1803	ARHGAP35	high_information_gene	7.436113449270405	0.1290686504479145	0.1835176866641426	0.526304300371098	False	True	ENSG00000160007	ARHGAP35	32327.0	1
1804	1804	COBL	high_information_gene	7.430696245112806	0.1207693854299309	0.2548168916084274	0.5170112576792341	False	True	ENSG00000106078	COBL	13576.0	1
1805	1805	TECPR2	high_information_gene	7.428192632951376	0.0947210866117105	0.1989685763693479	0.5235912308603861	False	True	ENSG00000196663	TECPR2	24900.0	1
1806	1806	KMT5B	high_information_gene	7.418894464830642	0.0871366977190983	0.2006466862446152	0.5219384413883431	False	True	ENSG00000110066	KMT5B	20132.0	1
1807	1807	TMEM178B	high_information_gene	7.41836001160607	0.21602662913567	0.3826704458246784	0.364019085040696	False	True	ENSG00000261115	TMEM178B	14379.0	1
1808	1808	ZYG11B	high_information_gene	7.411421831259418	0.1153966445501865	0.1471313530272488	0.5233105684972089	False	True	ENSG00000162378	ZYG11B	1098.0	1
1809	1809	CXADR	high_information_gene	7.40674319306289	0.1036458682393941	0.0955397067400669	0.519537218947828	False	True	ENSG00000154639	CXADR	33929.0	1
1810	1810	FUS	high_information_gene	7.404735631043424	0.1213390523423363	0.2380255604784659	0.5228427978919138	False	True	ENSG00000089280	FUS	27206.0	1
1811	1811	TMX4	high_information_gene	7.402761871106913	0.1060809150414404	0.0925723173264844	0.5171048118002931	False	True	ENSG00000125827	TMX4	33022.0	1
1812	1812	KIF13B	high_information_gene	7.395491708119331	0.0842101735808592	0.1832209477227844	0.5141110799264041	False	True	ENSG00000197892	KIF13B	15091.0	1
1813	1813	SMARCA4	high_information_gene	7.390195804632211	0.1302750039094788	0.1985592812778192	0.5227804284778744	False	True	ENSG00000127616	SMARCA4	31298.0	1
1814	1814	SETX	high_information_gene	7.388919447529743	0.113922212541608	0.1897696691872422	0.5186016777372376	False	True	ENSG00000107290	SETX	17343.0	1
1815	1815	FBXO21	high_information_gene	7.364162512467677	0.1123807608962759	0.1587962631358143	0.5168553341441358	False	True	ENSG00000135108	FBXO21	22595.0	1
1816	1816	KPNB1	high_information_gene	7.346435869598831	0.1218081897996112	0.1370422290210684	0.5151713599650731	False	True	ENSG00000108424	KPNB1	29315.0	1
1817	1817	USP14	high_information_gene	7.334592579439483	0.1065723923776333	0.1343408814169796	0.5146724046527583	False	True	ENSG00000101557	USP14	30077.0	1
1818	1818	PLPP1	high_information_gene	7.329898005299239	0.0721689788441346	0.1977816206039149	0.5090279726821967	False	True	ENSG00000067113	PLPP1	9840.0	1
1819	1819	PKD2	high_information_gene	7.325294696654701	0.0847575006143466	0.1965742000839055	0.5082795397137244	False	True	ENSG00000118762	PKD2	8608.0	1
1820	1820	MAP7D2	high_information_gene	7.31932536053924	0.1200209994861827	0.1348422679041021	0.5129260610596563	False	True	ENSG00000184368	MAP7D2	35440.0	1
1821	1821	PTMA	high_information_gene	7.318705193510247	0.1385742689274624	0.0928792886451309	0.5002962547166869	False	True	ENSG00000187514	PTMA	5766.0	1
1822	1822	ACSL3	high_information_gene	7.308879446399324	0.1289346111744074	0.1882757421031628	0.5095892974085509	False	True	ENSG00000123983	ACSL3	5684.0	1
1823	1823	RALGAPA2	high_information_gene	7.308628864522511	0.0899515224627482	0.2383427641744006	0.5044126360432843	False	True	ENSG00000188559	RALGAPA2	33135.0	1
1824	1824	SMARCA1	high_information_gene	7.304858728694212	0.142360878404039	0.1643626763806035	0.5085290173698818	False	True	ENSG00000102038	SMARCA1	36153.0	1
1825	1825	DZIP1	high_information_gene	7.299593829677288	0.095424792797623	0.1858199715539911	0.5096204821155705	False	True	ENSG00000134874	DZIP1	23478.0	1
1826	1826	YWHAH	high_information_gene	7.297537755001858	0.1636954627705917	0.0794134801338394	0.4885396201702685	False	True	ENSG00000128245	YWHAH	34880.0	1
1827	1827	G3BP2	high_information_gene	7.29712199183812	0.1167258673457989	0.1391910282515936	0.506190164343406	False	True	ENSG00000138757	G3BP2	8502.0	1
1828	1828	HMBOX1	high_information_gene	7.292851385328944	0.0761119674731363	0.1903631470699587	0.5081548008856457	False	True	ENSG00000147421	HMBOX1	15088.0	1
1829	1829	DYNC1I2	high_information_gene	7.29098448064686	0.1412997341554408	0.2189524092132325	0.5108055009823183	False	True	ENSG00000077380	DYNC1I2	5150.0	1
1830	1830	RAB6B	high_information_gene	7.283712742133646	0.1267341331009986	0.1201178769863602	0.5054417313749338	False	True	ENSG00000154917	RAB6B	7178.0	1
1831	1831	PALM2	high_information_gene	7.283203168101297	0.1130174474454348	0.2068372745039855	0.4955249945426763	False	False				0
1832	1832	GBF1	high_information_gene	7.282408633930324	0.0981725979045193	0.2066940212219505	0.5085913867839211	False	True	ENSG00000107862	GBF1	18569.0	1
1833	1833	MIAT	high_information_gene	7.277594494192068	0.1422268391305319	0.2493937316456732	0.5040072348520286	False	True	ENSG00000225783	MIAT	34760.0	1
1834	1834	DOCK9	high_information_gene	7.276657707974039	0.1702522172329826	0.3473585118030472	0.5007952100290017	False	True	ENSG00000088387	DOCK9	23505.0	1
1835	1835	BBX	high_information_gene	7.274134465514412	0.1031655608426602	0.1872627367516295	0.4975208157919356	False	True	ENSG00000114439	BBX	6866.0	1
1836	1836	GCC2	high_information_gene	7.257219103777211	0.1332015280477179	0.1822079423712511	0.5064396419995634	False	True	ENSG00000135968	GCC2	4666.0	1
1837	1837	TUBA1A	high_information_gene	7.252414570551403	0.2052141277394276	0.1280991312711682	0.4809617363644868	False	True	ENSG00000167552	TUBA1A	21659.0	1
1838	1838	USP48	high_information_gene	7.247612045980662	0.1237740991443826	0.2054968330792293	0.5066579349487011	False	True	ENSG00000090686	USP48	486.0	1
1839	1839	KIF1A	high_information_gene	7.225430273522258	0.2368920760449478	0.2981612418013077	0.5017307512395921	False	True	ENSG00000130294	KIF1A	5907.0	1
1840	1840	MDH1	high_information_gene	7.22400477005299	0.1157987623707079	0.0818590183057229	0.501262980634297	False	True	ENSG00000014641	MDH1	4077.0	1
1841	1841	SREK1	high_information_gene	7.219760798748363	0.1317494359180573	0.1928189176191304	0.5032588018835563	False	True	ENSG00000153914	SREK1	9923.0	1
1842	1842	PPP2R3A	high_information_gene	7.215953641519053	0.0866340504434466	0.2041154621453202	0.4976143699129947	False	True	ENSG00000073711	PPP2R3A	7191.0	1
1843	1843	HOOK3	high_information_gene	7.215516158187979	0.1245336550275897	0.226913198743464	0.4992047899709982	False	True	ENSG00000168172	HOOK3	15258.0	1
