gene	canonical_gene	candidate_role	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	combined_rank_delta	minimum_branch_detection	branch_specificity	db_class_key	human_symbol	mouse_symbol	canonical_mouse_symbol	ortholog_symbol_class	human_entrez_id	mouse_entrez_id	human_hgnc_id	mouse_mgi_id	present_in_human_dg_full_gene_list
C1QL1	C1QL1	mgi_one_to_one_ortholog_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.004081632653061225	0.14765617494941108	0	1	1.0	0.03613674988490279	False	False	-0.04166666666666663	0.004081632653061225	cerebellar_biased	51616636	C1QL1	C1ql1	C1QL1	same_symbol	10882	23829	HGNC:24182	MGI:1344400	True
NRM	NRM	mgi_one_to_one_ortholog_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.002870617182694279	0.2555781471278188	0	2	1.0	0.03613674988490279	False	False	-0.04166666666666663	0.002870617182694279	cerebellar_biased	51626224	NRM	Nrm	NRM	same_symbol	11270	106582	HGNC:8003	MGI:2146855	True
UCMA	UCMA	mgi_one_to_one_ortholog_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.0004100881689563256	0.0985998135589137	0	1	1.0	0.03613674988490279	False	False	-0.04166666666666663	0.0004100881689563256	cerebellar_biased	51621428	UCMA	Ucma	UCMA	same_symbol	221044	68527	HGNC:25205	MGI:1915777	True
APONP	APONP	mgi_one_to_one_ortholog_gene	2	2	0.5	1.0	-0.5	0.9848085890117112	5	10	1.0	0.5833333333333333	0.41666666666666674	0.01456427404044853	0.00684931506849315	0.0014936519790888724	0	0	1.0	0.05292195252574515	False	False	-0.08333333333333326	0.0014936519790888724	cerebellar_biased	51631840	APONP	Apon	APON	nonidentical_symbol	100419033	28194	HGNC:53942	MGI:88931	False
SH2D7	SH2D7	mgi_one_to_one_ortholog_gene	2	2	0.5	1.0	-0.5	0.9848085890117112	6	12	1.0	0.5833333333333333	0.41666666666666674	0.02024003890302012	0.000646671806099976	0.002400819571575846	0	0	1.0	0.0732419071463432	False	False	-0.08333333333333326	0.000646671806099976	cerebellar_biased	51624595	SH2D7	Sh2d7	SH2D7	same_symbol	646892	244885	HGNC:34549	MGI:2441692	True
EFCAB11	EFCAB11	mgi_one_to_one_ortholog_gene	2	3	0.41666666666666663	1.0	-0.5833333333333334	0.9809241449132924	6	12	1.0	0.5	0.5	0.009879767867540601	0.11029090722461798	0.0954908631364175	1	2	1.0	0.03613674988490279	False	False	-0.08333333333333337	0.0954908631364175	cerebellar_biased	51628473	EFCAB11	Efcab11	EFCAB11	same_symbol	90141	78767	HGNC:20357	MGI:1926017	True
KNSTRN	KNSTRN	mgi_one_to_one_ortholog_gene	2	3	0.41666666666666663	1.0	-0.5833333333333334	0.9809241449132924	6	12	1.0	0.5	0.5	0.00021486327043911477	0.03912325430499601	0.18228480720423676	1	3	1.0	0.005366742498130141	False	False	-0.08333333333333337	0.03912325430499601	cerebellar_biased	51629422	KNSTRN	Knstrn	KNSTRN	same_symbol	90417	51944	HGNC:30767	MGI:1289298	True
MIS18BP1	MIS18BP1	mgi_one_to_one_ortholog_gene	2	3	0.41666666666666663	1.0	-0.5833333333333334	0.9809241449132924	6	12	1.0	0.5	0.5	0.00021486327043911477	0.30256779703000325	0.18820363558610348	1	3	1.0	0.005366742498130141	False	False	-0.08333333333333337	0.18820363558610348	cerebellar_biased	51621179	MIS18BP1	Mis18bp1	MIS18BP1	same_symbol	55320	217653	HGNC:20190	MGI:2145099	True
PARPBP	PARPBP	mgi_one_to_one_ortholog_gene	2	3	0.41666666666666663	1.0	-0.5833333333333334	0.9809241449132924	6	12	1.0	0.5	0.5	0.0017167440604175456	0.03967963949361029	0.046101601000558996	1	1	1.0	0.015247217002160102	False	False	-0.08333333333333337	0.03967963949361029	cerebellar_biased	51625311	PARPBP	Parpbp	PARPBP	same_symbol	55010	75317	HGNC:26074	MGI:1922567	True
POLE	POLE	mgi_one_to_one_ortholog_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.1628266379669434	0.08259450370370974	2	2	0.9368230073147448	0.03613674988490279	False	False	-0.08333333333333337	0.08259450370370974	cerebellar_biased	51634980	POLE	Pole	POLE	same_symbol	5426	18973	HGNC:9177	MGI:1196391	True
SAPCD2	SAPCD2	mgi_one_to_one_ortholog_gene	2	3	0.41666666666666663	1.0	-0.5833333333333334	0.9809241449132924	6	12	1.0	0.5	0.5	0.00021486327043911477	0.0013406461591176809	0.12563003758920852	0	1	1.0	0.005366742498130141	False	False	-0.08333333333333337	0.0013406461591176809	cerebellar_biased	51616134	SAPCD2	Sapcd2	SAPCD2	same_symbol	89958	72080	HGNC:28055	MGI:1919330	True
SKA3	SKA3	mgi_one_to_one_ortholog_gene	2	3	0.41666666666666663	1.0	-0.5833333333333334	0.9809241449132924	6	12	1.0	0.5	0.5	0.0017167440604175456	0.008578877278869562	0.08608835168376722	0	2	1.0	0.015247217002160102	False	False	-0.08333333333333337	0.008578877278869562	cerebellar_biased	51620107	SKA3	Ska3	SKA3	same_symbol	221150	219114	HGNC:20262	MGI:3041235	True
SPDL1	SPDL1	mgi_one_to_one_ortholog_gene	2	3	0.41666666666666663	1.0	-0.5833333333333334	0.9809241449132924	6	12	1.0	0.5	0.5	0.00021486327043911477	0.05511902350420093	0.08999175702434777	1	2	1.0	0.005366742498130141	False	False	-0.08333333333333337	0.05511902350420093	cerebellar_biased	51621838	SPDL1	Spdl1	SPDL1	same_symbol	54908	70385	HGNC:26010	MGI:1917635	True
THNSL2	THNSL2	mgi_one_to_one_ortholog_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.007139181888345768	0.025866707206275444	1	0	0.9368230073147448	0.03613674988490279	False	False	-0.08333333333333337	0.007139181888345768	cerebellar_biased	51628756	THNSL2	Thnsl2	THNSL2	same_symbol	55258	232078	HGNC:25602	MGI:3041254	True
TICRR	TICRR	mgi_one_to_one_ortholog_gene	2	3	0.41666666666666663	1.0	-0.5833333333333334	0.9809241449132924	6	12	1.0	0.5	0.5	0.00021486327043911477	0.0059226413218888135	0.07648770064568394	0	2	1.0	0.005366742498130141	False	False	-0.08333333333333337	0.0059226413218888135	cerebellar_biased	51615793	TICRR	Ticrr	TICRR	same_symbol	90381	77011	HGNC:28704	MGI:1924261	True
TMEM200C	TMEM200C	mgi_one_to_one_ortholog_gene	2	3	0.41666666666666663	1.0	-0.5833333333333334	0.9809241449132924	6	12	1.0	0.5	0.5	0.00021486327043911477	0.0021610158033813515	0.12795285155639108	0	1	1.0	0.005366742498130141	False	False	-0.08333333333333337	0.0021610158033813515	cerebellar_biased	51627051	TMEM200C	Tmem200c	TMEM200C	same_symbol	645369	622645	HGNC:37208	MGI:3646281	True
TMEM243	TMEM243	mgi_one_to_one_ortholog_gene	2	3	0.41666666666666663	1.0	-0.5833333333333334	0.9809241449132924	6	12	1.0	0.5	0.5	0.009879767867540601	0.04814468908918878	0.23455357956351214	2	3	1.0	0.03613674988490279	False	False	-0.08333333333333337	0.04814468908918878	cerebellar_biased	51628591	TMEM243	Tmem243	TMEM243	same_symbol	79161	652925	HGNC:21707	MGI:3606159	True
ANXA9	ANXA9	mgi_one_to_one_ortholog_gene	3	4	0.5	1.0	-0.5	0.9026289135802041	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.0016395682470282825	0.005807705169922308	0	0	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.0016395682470282825	cerebellar_biased	51628284	ANXA9	Anxa9	ANXA9	same_symbol	8416	71790	HGNC:547	MGI:1923711	True
ARHGAP28	ARHGAP28	mgi_one_to_one_ortholog_gene	3	4	0.5	1.0	-0.5	0.9026289135802041	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.13760580411124546	0.05994272216652792	1	2	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.05994272216652792	cerebellar_biased	51627493	ARHGAP28	Arhgap28	ARHGAP28	same_symbol	79822	268970	HGNC:25509	MGI:2147003	True
BAZ1A	BAZ1A	mgi_one_to_one_ortholog_gene	3	4	0.5	1.0	-0.5	0.9919824434548129	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.09113266839732204	0.26637008850713	2	3	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.09113266839732204	cerebellar_biased	51620676	BAZ1A	Baz1a	BAZ1A	same_symbol	11177	217578	HGNC:960	MGI:1309478	True
CDC45	CDC45	mgi_one_to_one_ortholog_gene	4	5	0.5	1.0	-0.5	0.9968955960956881	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.003293399400662426	0.08181153334841447	0	2	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.003293399400662426	cerebellar_biased	51617589	CDC45	Cdc45	CDC45	same_symbol	8318	12544	HGNC:1739	MGI:1338073	True
CDC6	CDC6	mgi_one_to_one_ortholog_gene	3	4	0.5	1.0	-0.5	0.9919824434548129	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.009387755102040816	0.050847500302139144	0	1	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.009387755102040816	cerebellar_biased	51622474	CDC6	Cdc6	CDC6	same_symbol	990	23834	HGNC:1744	MGI:1345150	True
CDCA3	CDCA3	mgi_one_to_one_ortholog_gene	3	4	0.5	1.0	-0.5	0.9919824434548129	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.008875739644970414	0.20754693228054627	0	2	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.008875739644970414	cerebellar_biased	51624209	CDCA3	Cdca3	CDCA3	same_symbol	83461	14793	HGNC:14624	MGI:1315198	True
CDCA7	CDCA7	mgi_one_to_one_ortholog_gene	3	4	0.5	1.0	-0.5	0.9919824434548129	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.0008201763379126512	0.16058927979324386	0	3	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.0008201763379126512	cerebellar_biased	51617591	CDCA7	Cdca7	CDCA7	same_symbol	83879	66953	HGNC:14628	MGI:1914203	True
CDKN1A	CDKN1A	mgi_one_to_one_ortholog_gene	4	5	0.5	1.0	-0.5	0.9968955960956881	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.00745807595779042	0.08538677626741578	2	1	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.00745807595779042	cerebellar_biased	51617762	CDKN1A	Cdkn1a	CDKN1A	same_symbol	1026	12575	HGNC:1784	MGI:104556	True
COL9A3	COL9A3	mgi_one_to_one_ortholog_gene	4	5	0.5	1.0	-0.5	0.9410606887181286	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.014590642225394605	0.3242924460172827	2	2	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.014590642225394605	cerebellar_biased	51617085	COL9A3	Col9a3	COL9A3	same_symbol	1299	12841	HGNC:2219	MGI:894686	True
CXCR4	CXCR4	mgi_one_to_one_ortholog_gene	3	4	0.5	1.0	-0.5	0.9919824434548129	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.001093045498018855	0.12445286065921723	0	3	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.001093045498018855	cerebellar_biased	51617111	CXCR4	Cxcr4	CXCR4	same_symbol	7852	12767	HGNC:2561	MGI:109563	True
DOCK1	DOCK1	mgi_one_to_one_ortholog_gene	3	4	0.5	1.0	-0.5	0.9919824434548129	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.08257127487896719	0.12565381109761192	1	2	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.08257127487896719	cerebellar_biased	51630993	DOCK1	Dock1	DOCK1	same_symbol	1793	330662	HGNC:2987	MGI:2429765	True
ELN	ELN	mgi_one_to_one_ortholog_gene	4	5	0.5	1.0	-0.5	0.9410606887181286	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.01347590340023246	0.14508256920535856	0	3	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.01347590340023246	cerebellar_biased	51618885	ELN	Eln	ELN	same_symbol	2006	13717	HGNC:3327	MGI:95317	True
FGF8	FGF8	mgi_one_to_one_ortholog_gene	2	2	0.5	1.0	-0.5	0.9848085890117112	6	12	1.0	0.6666666666666666	0.33333333333333337	0.0006649377959855702	0.0022173827725069963	0.02651283798969355	0	1	1.0	0.015247217002160102	False	False	-0.16666666666666663	0.0022173827725069963	cerebellar_biased	51615914	FGF8	Fgf8	FGF8	same_symbol	2253	14179	HGNC:3686	MGI:99604	True
GAS1	GAS1	mgi_one_to_one_ortholog_gene	4	5	0.5	1.0	-0.5	0.9410606887181286	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.01210959652770889	0.21938265225488768	0	2	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.01210959652770889	cerebellar_biased	51621852	GAS1	Gas1	GAS1	same_symbol	2619	14451	HGNC:4165	MGI:95655	True
GLI2	GLI2	mgi_one_to_one_ortholog_gene	3	4	0.5	1.0	-0.5	0.9919824434548129	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.013389807350730974	0.15223520498974458	0	3	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.013389807350730974	cerebellar_biased	51618969	GLI2	Gli2	GLI2	same_symbol	2736	14633	HGNC:4318	MGI:95728	True
ITGAV	ITGAV	mgi_one_to_one_ortholog_gene	4	5	0.5	1.0	-0.5	0.9410606887181286	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.3342484365693865	0.12366146038984399	4	2	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.12366146038984399	cerebellar_biased	51628767	ITGAV	Itgav	ITGAV	same_symbol	3685	16410	HGNC:6150	MGI:96608	True
MCM2	MCM2	mgi_one_to_one_ortholog_gene	4	5	0.5	1.0	-0.5	0.9410606887181286	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.01165134906083123	0.1844972017266865	1	2	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.01165134906083123	cerebellar_biased	51633744	MCM2	Mcm2	MCM2	same_symbol	4171	17216	HGNC:6944	MGI:105380	True
NDE1	NDE1	mgi_one_to_one_ortholog_gene	3	4	0.5	1.0	-0.5	0.9919824434548129	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.013784764207980653	0.1767407475697167	0	3	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.013784764207980653	cerebellar_biased	51619843	NDE1	Nde1	NDE1	same_symbol	54820	67203	HGNC:17619	MGI:1914453	True
NHLRC4	NHLRC4	mgi_one_to_one_ortholog_gene	2	2	0.5	1.0	-0.5	0.9848085890117112	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.0	0.0056418120593852965	0	0	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.0	cerebellar_biased	51634299	NHLRC4	Nhlrc4	NHLRC4	same_symbol	283948	621239	HGNC:26700	MGI:3687200	True
SHISA8	SHISA8	mgi_one_to_one_ortholog_gene	1	1	0.5	1.0	-0.5	1.0	6	12	1.0	0.6666666666666666	0.33333333333333337	0.0006649377959855702	0.021314387211367674	0.07445663949991327	1	2	1.0	0.015247217002160102	False	False	-0.16666666666666663	0.021314387211367674	cerebellar_biased	51624639	SHISA8	Shisa8	SHISA8	same_symbol	440829	435145	HGNC:18351	MGI:2146080	True
SPIN4	SPIN4	mgi_one_to_one_ortholog_gene	3	4	0.5	1.0	-0.5	0.9026289135802041	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.037959183673469385	0.044801598213155824	1	2	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.037959183673469385	cerebellar_biased	51628521	SPIN4	Spin4	SPIN4	same_symbol	139886	270624	HGNC:27040	MGI:2444925	True
TGIF1	TGIF1	mgi_one_to_one_ortholog_gene	3	4	0.5	1.0	-0.5	0.9919824434548129	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.005601858177346632	0.22702483583773114	0	2	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.005601858177346632	cerebellar_biased	51619099	TGIF1	Tgif1	TGIF1	same_symbol	7050	21815	HGNC:11776	MGI:1194497	True
TMEM98	TMEM98	mgi_one_to_one_ortholog_gene	3	4	0.5	1.0	-0.5	0.9919824434548129	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.009915356711003628	0.10989369982911891	0	2	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.009915356711003628	cerebellar_biased	51629109	TMEM98	Tmem98	TMEM98	same_symbol	26022	103743	HGNC:24529	MGI:1923457	True
TTF2	TTF2	mgi_one_to_one_ortholog_gene	4	5	0.5	1.0	-0.5	0.9410606887181286	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.047116452385065274	0.07389361343323134	1	3	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.047116452385065274	cerebellar_biased	51624527	TTF2	Ttf2	TTF2	same_symbol	8458	74044	HGNC:12398	MGI:1921294	True
TUBA1C	TUBA1C	mgi_one_to_one_ortholog_gene	4	5	0.5	1.0	-0.5	0.9410606887181286	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.09237274039575374	0.26450481726300595	3	2	1.0	0.03613674988490279	False	False	-0.16666666666666663	0.09237274039575374	cerebellar_biased	51617392	TUBA1C	Tuba1c	TUBA1C	same_symbol	84790	22146	HGNC:20768	MGI:1095409	True
PPP1R18	PPP1R18	mgi_one_to_one_ortholog_gene	2	3	0.41666666666666663	1.0	-0.5833333333333334	0.9809241449132924	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.006661395890272407	0.21399101794551578	0	3	1.0	0.03613674988490279	False	False	-0.25	0.006661395890272407	cerebellar_biased	51626223	PPP1R18	Ppp1r18	PPP1R18	same_symbol	170954	76448	HGNC:29413	MGI:1923698	True
RNASET2	RNASET2	mgi_one_to_one_ortholog_gene	2	3	0.41666666666666663	1.0	-0.5833333333333334	0.9809241449132924	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.0011650139158500363	0.270522995113093	1	2	1.0	0.03613674988490279	False	False	-0.25	0.0011650139158500363	cerebellar_biased	51619998	RNASET2	Rnaset2a	RNASET2A	nonidentical_symbol	8635	100037283	HGNC:21686	MGI:1915445	True
CNIH3	CNIH3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.6666666666666666	0.33333333333333337	0.12700887922326776	0.7214615443085343	0.02504439510973932	5	1	0.07600343072186334	0.2679508821660189	False	False	0.8333333333333334	0.02504439510973932	dentate_biased	51624800	CNIH3	Cnih3	CNIH3	same_symbol	149111	72978	HGNC:26802	MGI:1920228	True
GABRD	GABRD	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	5	10	1.0	0.6666666666666666	0.33333333333333337	0.1090977267289236	0.305572358017258	0.0055817947617003	5	0	0.07600343072186334	0.2679508821660189	False	False	0.8333333333333334	0.0055817947617003	dentate_biased	51626656	GABRD	Gabrd	GABRD	same_symbol	2563	14403	HGNC:4084	MGI:95622	True
ITGA4	ITGA4	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.6666666666666666	0.33333333333333337	0.12700887922326776	0.07703469444702818	0.04977943165179113	5	2	0.07600343072186334	0.2679508821660189	True	False	0.8333333333333334	0.04977943165179113	dentate_biased	51625529	ITGA4	Itga4	ITGA4	same_symbol	3676	16401	HGNC:6140	MGI:96603	True
PRUNE2	PRUNE2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.6666666666666666	0.33333333333333337	0.12700887922326776	0.5489563817864677	0.05310218002853834	5	2	0.07600343072186334	0.2679508821660189	True	False	0.8333333333333334	0.05310218002853834	dentate_biased	51622616	PRUNE2	Prune2	PRUNE2	same_symbol	158471	353211	HGNC:25209	MGI:1925004	True
UNC5A	UNC5A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.6666666666666666	0.33333333333333337	0.12700887922326776	0.39635114750967443	0.061463236638477345	5	2	0.07600343072186334	0.2679508821660189	True	False	0.8333333333333334	0.061463236638477345	dentate_biased	51629364	UNC5A	Unc5a	UNC5A	same_symbol	90249	107448	HGNC:12567	MGI:894682	True
ZNF483	ZNF483	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.8333333333333333	0.5833333333333333	0.25	0.12084919986534137	0.5143070556087926	0.011667727946823208	3	1	0.07600343072186334	0.2679508821660189	False	False	0.75	0.011667727946823208	dentate_biased	51630702	ZNF483	Zkscan16	ZKSCAN16	nonidentical_symbol	158399	100041581	HGNC:23384	MGI:3510405	True
AAGAB	AAGAB	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.3286212257797879	0.11083183075621182	5	3	0.07600343072186334	0.520136477793939	True	False	0.6666666666666666	0.11083183075621182	dentate_biased	51627418	AAGAB	Aagab	AAGAB	same_symbol	79719	66939	HGNC:25662	MGI:1914189	True
ABCA5	ABCA5	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.529630580164351	0.06780990179703067	5	3	0.07600343072186334	0.520136477793939	True	False	0.6666666666666666	0.06780990179703067	dentate_biased	51629215	ABCA5	Abca5	ABCA5	same_symbol	23461	217265	HGNC:35	MGI:2386607	True
ABI2	ABI2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.8904274750704054	0.3879532565019136	5	3	0.07600343072186334	0.520136477793939	True	False	0.6666666666666666	0.3879532565019136	dentate_biased	51628785	ABI2	Abi2	ABI2	same_symbol	10152	329165	HGNC:24011	MGI:106913	True
ABLIM3	ABLIM3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.4119130613081813	0.058727314175614366	5	2	0.07600343072186334	0.520136477793939	True	False	0.6666666666666666	0.058727314175614366	dentate_biased	51619649	ABLIM3	Ablim3	ABLIM3	same_symbol	22885	319713	HGNC:29132	MGI:2442582	True
ACTR2	ACTR2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5992820200703791	0.42597550322706335	5	3	0.07600343072186334	0.2679508821660189	True	False	0.6666666666666666	0.42597550322706335	dentate_biased	51615952	ACTR2	Actr2	ACTR2	same_symbol	10097	66713	HGNC:169	MGI:1913963	True
ACVR1B	ACVR1B	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.23131799371563883	0.08549821195603333	5	3	0.07600343072186334	0.2679508821660189	True	False	0.6666666666666666	0.08549821195603333	dentate_biased	51615956	ACVR1B	Acvr1b	ACVR1B	same_symbol	91	11479	HGNC:172	MGI:1338944	True
ACVR1C	ACVR1C	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.5004767604343244	0.0027934229408489953	5	0	0.07600343072186334	0.2679508821660189	False	False	0.6666666666666666	0.0027934229408489953	dentate_biased	51631726	ACVR1C	Acvr1c	ACVR1C	same_symbol	130399	269275	HGNC:18123	MGI:2661081	True
ADAM22	ADAM22	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.9086084567606307	0.10558951792345314	5	3	0.07600343072186334	0.520136477793939	True	False	0.6666666666666666	0.10558951792345314	dentate_biased	51630941	ADAM22	Adam22	ADAM22	same_symbol	53616	11496	HGNC:201	MGI:1340046	True
ADAR	ADAR	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.43107291374501705	0.16500741770615734	5	3	0.07600343072186334	0.520136477793939	True	False	0.6666666666666666	0.16500741770615734	dentate_biased	51618645	ADAR	Adar	ADAR	same_symbol	103	56417	HGNC:225	MGI:1889575	True
ADCY9	ADCY9	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6610408903585618	0.02238959073963065	4	1	0.07600343072186334	0.2679508821660189	False	False	0.6666666666666666	0.02238959073963065	dentate_biased	51615977	ADCY9	Adcy9	ADCY9	same_symbol	115	11515	HGNC:240	MGI:108450	True
AFF4	AFF4	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.7372310974777813	0.3218497179494354	5	3	0.07600343072186334	0.520136477793939	True	False	0.6666666666666666	0.3218497179494354	dentate_biased	51631247	AFF4	Aff4	AFF4	same_symbol	27125	93736	HGNC:17869	MGI:2136171	True
AHCYL2	AHCYL2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.8140638717264912	0.1875898399543874	5	2	0.07600343072186334	0.520136477793939	True	False	0.6666666666666666	0.1875898399543874	dentate_biased	51616038	AHCYL2	Ahcyl2	AHCYL2	same_symbol	23382	74340	HGNC:22204	MGI:1921590	True
